metric,district,school,year,behavior,count,rate,share,enrollment,status_flag
discipline_incidents,Milwaukee,Shalom High,2021-22,Other Violation of School Rules,0.0,0.0,,120.0,None reported
discipline_incidents,Milwaukee,Shalom High,2022-23,All incidents,34.0,32.08,,106.0,
discipline_incidents,Milwaukee,Shalom High,2022-23,Assault,0.0,0.0,0.0,106.0,None reported
discipline_incidents,Milwaukee,Shalom High,2022-23,Drugs and Alcohol,0.0,0.0,0.0,106.0,None reported
discipline_incidents,Milwaukee,Shalom High,2022-23,Endangering Behavior,12.0,11.32,0.3529,106.0,
discipline_incidents,Milwaukee,Shalom High,2022-23,Weapon Related,0.0,0.0,0.0,106.0,None reported
discipline_incidents,Milwaukee,Shalom High,2022-23,Other Violation of School Rules,22.0,20.75,0.6471,106.0,
discipline_incidents,Milwaukee,Shalom High,2023-24,All incidents,7.0,6.36,,110.0,
discipline_incidents,Milwaukee,Shalom High,2023-24,Assault,0.0,0.0,0.0,110.0,None reported
discipline_incidents,Milwaukee,Shalom High,2023-24,Drugs and Alcohol,2.0,1.82,0.2857,110.0,
discipline_incidents,Milwaukee,Shalom High,2023-24,Endangering Behavior,2.0,1.82,0.2857,110.0,
discipline_incidents,Milwaukee,Shalom High,2023-24,Weapon Related,0.0,0.0,0.0,110.0,None reported
discipline_incidents,Milwaukee,Shalom High,2023-24,Other Violation of School Rules,3.0,2.73,0.4286,110.0,
discipline_incidents,Milwaukee,Shalom High,2024-25,All incidents,36.0,35.64,,101.0,
discipline_incidents,Milwaukee,Shalom High,2024-25,Assault,2.0,1.98,0.0556,101.0,
discipline_incidents,Milwaukee,Shalom High,2024-25,Drugs and Alcohol,4.0,3.96,0.1111,101.0,
discipline_incidents,Milwaukee,Shalom High,2024-25,Endangering Behavior,1.0,0.99,0.0278,101.0,
discipline_incidents,Milwaukee,Shalom High,2024-25,Weapon Related,2.0,1.98,0.0556,101.0,
discipline_incidents,Milwaukee,Shalom High,2024-25,Other Violation of School Rules,27.0,26.73,0.75,101.0,
discipline_incidents,Milwaukee,Sherman Elementary,2018-19,All incidents,115.0,32.3,,356.0,
discipline_incidents,Milwaukee,Sherman Elementary,2018-19,Assault,0.0,0.0,0.0,356.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2018-19,Drugs and Alcohol,1.0,0.28,0.0087,356.0,
discipline_incidents,Milwaukee,Sherman Elementary,2018-19,Endangering Behavior,23.0,6.46,0.2,356.0,
discipline_incidents,Milwaukee,Sherman Elementary,2018-19,Weapon Related,1.0,0.28,0.0087,356.0,
discipline_incidents,Milwaukee,Sherman Elementary,2018-19,Other Violation of School Rules,90.0,25.28,0.7826,356.0,
discipline_incidents,Milwaukee,Sherman Elementary,2019-20,All incidents,141.0,44.9,,314.0,
discipline_incidents,Milwaukee,Sherman Elementary,2019-20,Assault,3.0,0.96,0.0213,314.0,
discipline_incidents,Milwaukee,Sherman Elementary,2019-20,Drugs and Alcohol,1.0,0.32,0.0071,314.0,
discipline_incidents,Milwaukee,Sherman Elementary,2019-20,Endangering Behavior,34.0,10.83,0.2411,314.0,
discipline_incidents,Milwaukee,Sherman Elementary,2019-20,Weapon Related,2.0,0.64,0.0142,314.0,
discipline_incidents,Milwaukee,Sherman Elementary,2019-20,Other Violation of School Rules,101.0,32.17,0.7163,314.0,
discipline_incidents,Milwaukee,Sherman Elementary,2020-21,All incidents,0.0,0.0,,251.0,
discipline_incidents,Milwaukee,Sherman Elementary,2020-21,Assault,0.0,0.0,,251.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2020-21,Drugs and Alcohol,0.0,0.0,,251.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2020-21,Endangering Behavior,0.0,0.0,,251.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2020-21,Weapon Related,0.0,0.0,,251.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2020-21,Other Violation of School Rules,0.0,0.0,,251.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2021-22,All incidents,111.0,38.95,,285.0,
discipline_incidents,Milwaukee,Sherman Elementary,2021-22,Assault,0.0,0.0,0.0,285.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2021-22,Drugs and Alcohol,0.0,0.0,0.0,285.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2021-22,Endangering Behavior,2.0,0.7,0.018,285.0,
discipline_incidents,Milwaukee,Sherman Elementary,2021-22,Weapon Related,1.0,0.35,0.009,285.0,
discipline_incidents,Milwaukee,Sherman Elementary,2021-22,Other Violation of School Rules,108.0,37.89,0.973,285.0,
discipline_incidents,Milwaukee,Sherman Elementary,2022-23,All incidents,161.0,57.3,,281.0,
discipline_incidents,Milwaukee,Sherman Elementary,2022-23,Assault,0.0,0.0,0.0,281.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2022-23,Drugs and Alcohol,1.0,0.36,0.0062,281.0,
discipline_incidents,Milwaukee,Sherman Elementary,2022-23,Endangering Behavior,0.0,0.0,0.0,281.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2022-23,Weapon Related,0.0,0.0,0.0,281.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2022-23,Other Violation of School Rules,160.0,56.94,0.9938,281.0,
discipline_incidents,Milwaukee,Sherman Elementary,2023-24,All incidents,178.0,73.55,,242.0,
discipline_incidents,Milwaukee,Sherman Elementary,2023-24,Assault,0.0,0.0,0.0,242.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2023-24,Drugs and Alcohol,1.0,0.41,0.0056,242.0,
discipline_incidents,Milwaukee,Sherman Elementary,2023-24,Endangering Behavior,8.0,3.31,0.0449,242.0,
discipline_incidents,Milwaukee,Sherman Elementary,2023-24,Weapon Related,2.0,0.83,0.0112,242.0,
discipline_incidents,Milwaukee,Sherman Elementary,2023-24,Other Violation of School Rules,167.0,69.01,0.9382,242.0,
discipline_incidents,Milwaukee,Sherman Elementary,2024-25,All incidents,137.0,93.2,,147.0,
discipline_incidents,Milwaukee,Sherman Elementary,2024-25,Assault,0.0,0.0,0.0,147.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2024-25,Drugs and Alcohol,13.0,8.84,0.0949,147.0,
discipline_incidents,Milwaukee,Sherman Elementary,2024-25,Endangering Behavior,0.0,0.0,0.0,147.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2024-25,Weapon Related,0.0,0.0,0.0,147.0,None reported
discipline_incidents,Milwaukee,Sherman Elementary,2024-25,Other Violation of School Rules,124.0,84.35,0.9051,147.0,
discipline_incidents,Milwaukee,Siefert Elementary,2018-19,All incidents,49.0,15.36,,319.0,
discipline_incidents,Milwaukee,Siefert Elementary,2018-19,Assault,0.0,0.0,0.0,319.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2018-19,Drugs and Alcohol,0.0,0.0,0.0,319.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2018-19,Endangering Behavior,11.0,3.45,0.2245,319.0,
discipline_incidents,Milwaukee,Siefert Elementary,2018-19,Weapon Related,0.0,0.0,0.0,319.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2018-19,Other Violation of School Rules,38.0,11.91,0.7755,319.0,
discipline_incidents,Milwaukee,Siefert Elementary,2019-20,All incidents,35.0,11.59,,302.0,
discipline_incidents,Milwaukee,Siefert Elementary,2019-20,Assault,0.0,0.0,0.0,302.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2019-20,Drugs and Alcohol,1.0,0.33,0.0286,302.0,
discipline_incidents,Milwaukee,Siefert Elementary,2019-20,Endangering Behavior,13.0,4.3,0.3714,302.0,
discipline_incidents,Milwaukee,Siefert Elementary,2019-20,Weapon Related,0.0,0.0,0.0,302.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2019-20,Other Violation of School Rules,21.0,6.95,0.6,302.0,
discipline_incidents,Milwaukee,Siefert Elementary,2020-21,All incidents,0.0,0.0,,283.0,
discipline_incidents,Milwaukee,Siefert Elementary,2020-21,Assault,0.0,0.0,,283.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2020-21,Drugs and Alcohol,0.0,0.0,,283.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2020-21,Endangering Behavior,0.0,0.0,,283.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2020-21,Weapon Related,0.0,0.0,,283.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2020-21,Other Violation of School Rules,0.0,0.0,,283.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2021-22,All incidents,27.0,10.34,,261.0,
discipline_incidents,Milwaukee,Siefert Elementary,2021-22,Assault,2.0,0.77,0.0741,261.0,
discipline_incidents,Milwaukee,Siefert Elementary,2021-22,Drugs and Alcohol,0.0,0.0,0.0,261.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2021-22,Endangering Behavior,1.0,0.38,0.037,261.0,
discipline_incidents,Milwaukee,Siefert Elementary,2021-22,Weapon Related,1.0,0.38,0.037,261.0,
discipline_incidents,Milwaukee,Siefert Elementary,2021-22,Other Violation of School Rules,23.0,8.81,0.8519,261.0,
discipline_incidents,Milwaukee,Siefert Elementary,2022-23,All incidents,18.0,7.69,,234.0,
discipline_incidents,Milwaukee,Siefert Elementary,2022-23,Assault,0.0,0.0,0.0,234.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2022-23,Drugs and Alcohol,0.0,0.0,0.0,234.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2022-23,Endangering Behavior,1.0,0.43,0.0556,234.0,
discipline_incidents,Milwaukee,Siefert Elementary,2022-23,Weapon Related,0.0,0.0,0.0,234.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2022-23,Other Violation of School Rules,17.0,7.26,0.9444,234.0,
discipline_incidents,Milwaukee,Siefert Elementary,2023-24,All incidents,2.0,0.93,,216.0,
discipline_incidents,Milwaukee,Siefert Elementary,2023-24,Assault,0.0,0.0,0.0,216.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2023-24,Drugs and Alcohol,0.0,0.0,0.0,216.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2023-24,Endangering Behavior,0.0,0.0,0.0,216.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2023-24,Weapon Related,0.0,0.0,0.0,216.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2023-24,Other Violation of School Rules,2.0,0.93,1.0,216.0,
discipline_incidents,Milwaukee,Siefert Elementary,2024-25,All incidents,0.0,0.0,,174.0,
discipline_incidents,Milwaukee,Siefert Elementary,2024-25,Assault,0.0,0.0,,174.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2024-25,Drugs and Alcohol,0.0,0.0,,174.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2024-25,Endangering Behavior,0.0,0.0,,174.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2024-25,Weapon Related,0.0,0.0,,174.0,None reported
discipline_incidents,Milwaukee,Siefert Elementary,2024-25,Other Violation of School Rules,0.0,0.0,,174.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2018-19,All incidents,14.0,22.95,,61.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2018-19,Assault,0.0,0.0,0.0,61.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2018-19,Drugs and Alcohol,2.0,3.28,0.1429,61.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2018-19,Endangering Behavior,2.0,3.28,0.1429,61.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2018-19,Weapon Related,2.0,3.28,0.1429,61.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2018-19,Other Violation of School Rules,8.0,13.11,0.5714,61.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2019-20,All incidents,2.0,5.56,,36.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2019-20,Assault,0.0,0.0,0.0,36.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2019-20,Drugs and Alcohol,0.0,0.0,0.0,36.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2019-20,Endangering Behavior,0.0,0.0,0.0,36.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2019-20,Weapon Related,0.0,0.0,0.0,36.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2019-20,Other Violation of School Rules,2.0,5.56,1.0,36.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2021-22,All incidents,6.0,26.09,,23.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2021-22,Assault,0.0,0.0,0.0,23.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2021-22,Drugs and Alcohol,1.0,4.35,0.1667,23.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2021-22,Endangering Behavior,1.0,4.35,0.1667,23.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2021-22,Weapon Related,0.0,0.0,0.0,23.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2021-22,Other Violation of School Rules,4.0,17.39,0.6667,23.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2022-23,All incidents,23.0,85.19,,27.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2022-23,Assault,0.0,0.0,0.0,27.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2022-23,Drugs and Alcohol,1.0,3.7,0.0435,27.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2022-23,Endangering Behavior,2.0,7.41,0.087,27.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2022-23,Weapon Related,1.0,3.7,0.0435,27.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2022-23,Other Violation of School Rules,19.0,70.37,0.8261,27.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2023-24,All incidents,18.0,37.5,,48.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2023-24,Assault,0.0,0.0,0.0,48.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2023-24,Drugs and Alcohol,0.0,0.0,0.0,48.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2023-24,Endangering Behavior,0.0,0.0,0.0,48.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2023-24,Weapon Related,1.0,2.08,0.0556,48.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2023-24,Other Violation of School Rules,17.0,35.42,0.9444,48.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2024-25,All incidents,19.0,33.33,,57.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2024-25,Assault,0.0,0.0,0.0,57.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2024-25,Drugs and Alcohol,1.0,1.75,0.0526,57.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2024-25,Endangering Behavior,0.0,0.0,0.0,57.0,None reported
discipline_incidents,Milwaukee,South Accelerated Academy,2024-25,Weapon Related,2.0,3.51,0.1053,57.0,
discipline_incidents,Milwaukee,South Accelerated Academy,2024-25,Other Violation of School Rules,16.0,28.07,0.8421,57.0,
discipline_incidents,Milwaukee,South Division High,2018-19,All incidents,780.0,83.51,,934.0,
discipline_incidents,Milwaukee,South Division High,2018-19,Assault,9.0,0.96,0.0115,934.0,
discipline_incidents,Milwaukee,South Division High,2018-19,Drugs and Alcohol,26.0,2.78,0.0333,934.0,
discipline_incidents,Milwaukee,South Division High,2018-19,Endangering Behavior,183.0,19.59,0.2346,934.0,
discipline_incidents,Milwaukee,South Division High,2018-19,Weapon Related,4.0,0.43,0.0051,934.0,
discipline_incidents,Milwaukee,South Division High,2018-19,Other Violation of School Rules,558.0,59.74,0.7154,934.0,
discipline_incidents,Milwaukee,South Division High,2019-20,All incidents,426.0,52.27,,815.0,
discipline_incidents,Milwaukee,South Division High,2019-20,Assault,6.0,0.74,0.0141,815.0,
discipline_incidents,Milwaukee,South Division High,2019-20,Drugs and Alcohol,7.0,0.86,0.0164,815.0,
discipline_incidents,Milwaukee,South Division High,2019-20,Endangering Behavior,20.0,2.45,0.0469,815.0,
discipline_incidents,Milwaukee,South Division High,2019-20,Weapon Related,9.0,1.1,0.0211,815.0,
discipline_incidents,Milwaukee,South Division High,2019-20,Other Violation of School Rules,384.0,47.12,0.9014,815.0,
discipline_incidents,Milwaukee,South Division High,2020-21,All incidents,0.0,0.0,,840.0,
discipline_incidents,Milwaukee,South Division High,2020-21,Assault,0.0,0.0,,840.0,None reported
discipline_incidents,Milwaukee,South Division High,2020-21,Drugs and Alcohol,0.0,0.0,,840.0,None reported
discipline_incidents,Milwaukee,South Division High,2020-21,Endangering Behavior,0.0,0.0,,840.0,None reported
discipline_incidents,Milwaukee,South Division High,2020-21,Weapon Related,0.0,0.0,,840.0,None reported
discipline_incidents,Milwaukee,South Division High,2020-21,Other Violation of School Rules,0.0,0.0,,840.0,None reported
discipline_incidents,Milwaukee,South Division High,2021-22,All incidents,841.0,100.12,,840.0,
discipline_incidents,Milwaukee,South Division High,2021-22,Assault,1.0,0.12,0.0012,840.0,
discipline_incidents,Milwaukee,South Division High,2021-22,Drugs and Alcohol,12.0,1.43,0.0143,840.0,
discipline_incidents,Milwaukee,South Division High,2021-22,Endangering Behavior,30.0,3.57,0.0357,840.0,
discipline_incidents,Milwaukee,South Division High,2021-22,Weapon Related,7.0,0.83,0.0083,840.0,
discipline_incidents,Milwaukee,South Division High,2021-22,Other Violation of School Rules,791.0,94.17,0.9405,840.0,
discipline_incidents,Milwaukee,South Division High,2022-23,All incidents,907.0,112.39,,807.0,
discipline_incidents,Milwaukee,South Division High,2022-23,Assault,6.0,0.74,0.0066,807.0,
discipline_incidents,Milwaukee,South Division High,2022-23,Drugs and Alcohol,10.0,1.24,0.011,807.0,
discipline_incidents,Milwaukee,South Division High,2022-23,Endangering Behavior,35.0,4.34,0.0386,807.0,
discipline_incidents,Milwaukee,South Division High,2022-23,Weapon Related,7.0,0.87,0.0077,807.0,
discipline_incidents,Milwaukee,South Division High,2022-23,Other Violation of School Rules,849.0,105.2,0.9361,807.0,
discipline_incidents,Milwaukee,South Division High,2023-24,All incidents,1016.0,120.67,,842.0,
discipline_incidents,Milwaukee,South Division High,2023-24,Assault,8.0,0.95,0.0079,842.0,
discipline_incidents,Milwaukee,South Division High,2023-24,Drugs and Alcohol,7.0,0.83,0.0069,842.0,
discipline_incidents,Milwaukee,South Division High,2023-24,Endangering Behavior,22.0,2.61,0.0217,842.0,
discipline_incidents,Milwaukee,South Division High,2023-24,Weapon Related,7.0,0.83,0.0069,842.0,
discipline_incidents,Milwaukee,South Division High,2023-24,Other Violation of School Rules,972.0,115.44,0.9567,842.0,
discipline_incidents,Milwaukee,South Division High,2024-25,All incidents,839.0,90.9,,923.0,
discipline_incidents,Milwaukee,South Division High,2024-25,Assault,1.0,0.11,0.0012,923.0,
discipline_incidents,Milwaukee,South Division High,2024-25,Drugs and Alcohol,9.0,0.98,0.0107,923.0,
discipline_incidents,Milwaukee,South Division High,2024-25,Endangering Behavior,25.0,2.71,0.0298,923.0,
discipline_incidents,Milwaukee,South Division High,2024-25,Weapon Related,9.0,0.98,0.0107,923.0,
discipline_incidents,Milwaukee,South Division High,2024-25,Other Violation of School Rules,795.0,86.13,0.9476,923.0,
discipline_incidents,Milwaukee,Southeastern,2018-19,All incidents,94.0,494.74,,19.0,
discipline_incidents,Milwaukee,Southeastern,2018-19,Assault,0.0,0.0,0.0,19.0,None reported
discipline_incidents,Milwaukee,Southeastern,2018-19,Drugs and Alcohol,0.0,0.0,0.0,19.0,None reported
discipline_incidents,Milwaukee,Southeastern,2018-19,Endangering Behavior,0.0,0.0,0.0,19.0,None reported
discipline_incidents,Milwaukee,Southeastern,2018-19,Weapon Related,0.0,0.0,0.0,19.0,None reported
discipline_incidents,Milwaukee,Southeastern,2018-19,Other Violation of School Rules,94.0,494.74,1.0,19.0,
discipline_incidents,Milwaukee,Southeastern,2019-20,All incidents,39.0,229.41,,17.0,
discipline_incidents,Milwaukee,Southeastern,2019-20,Assault,0.0,0.0,0.0,17.0,None reported
discipline_incidents,Milwaukee,Southeastern,2019-20,Drugs and Alcohol,0.0,0.0,0.0,17.0,None reported
discipline_incidents,Milwaukee,Southeastern,2019-20,Endangering Behavior,1.0,5.88,0.0256,17.0,
discipline_incidents,Milwaukee,Southeastern,2019-20,Weapon Related,1.0,5.88,0.0256,17.0,
discipline_incidents,Milwaukee,Southeastern,2019-20,Other Violation of School Rules,37.0,217.65,0.9487,17.0,
discipline_incidents,Milwaukee,Southeastern,2020-21,All incidents,0.0,0.0,,16.0,
discipline_incidents,Milwaukee,Southeastern,2020-21,Assault,0.0,0.0,,16.0,None reported
discipline_incidents,Milwaukee,Southeastern,2020-21,Drugs and Alcohol,0.0,0.0,,16.0,None reported
discipline_incidents,Milwaukee,Southeastern,2020-21,Endangering Behavior,0.0,0.0,,16.0,None reported
discipline_incidents,Milwaukee,Southeastern,2020-21,Weapon Related,0.0,0.0,,16.0,None reported
discipline_incidents,Milwaukee,Southeastern,2020-21,Other Violation of School Rules,0.0,0.0,,16.0,None reported
discipline_incidents,Milwaukee,Southeastern,2022-23,All incidents,47.0,671.43,,7.0,
discipline_incidents,Milwaukee,Southeastern,2022-23,Assault,0.0,0.0,0.0,7.0,None reported
discipline_incidents,Milwaukee,Southeastern,2022-23,Drugs and Alcohol,5.0,71.43,0.1064,7.0,
discipline_incidents,Milwaukee,Southeastern,2022-23,Endangering Behavior,0.0,0.0,0.0,7.0,None reported
discipline_incidents,Milwaukee,Southeastern,2022-23,Weapon Related,1.0,14.29,0.0213,7.0,
discipline_incidents,Milwaukee,Southeastern,2022-23,Other Violation of School Rules,41.0,585.71,0.8723,7.0,
discipline_incidents,Milwaukee,Southeastern,2023-24,All incidents,34.0,212.5,,16.0,
discipline_incidents,Milwaukee,Southeastern,2023-24,Assault,0.0,0.0,0.0,16.0,None reported
discipline_incidents,Milwaukee,Southeastern,2023-24,Drugs and Alcohol,3.0,18.75,0.0882,16.0,
discipline_incidents,Milwaukee,Southeastern,2023-24,Endangering Behavior,2.0,12.5,0.0588,16.0,
discipline_incidents,Milwaukee,Southeastern,2023-24,Weapon Related,0.0,0.0,0.0,16.0,None reported
discipline_incidents,Milwaukee,Southeastern,2023-24,Other Violation of School Rules,29.0,181.25,0.8529,16.0,
discipline_incidents,Milwaukee,Starms Discovery,2018-19,All incidents,49.0,15.31,,320.0,
discipline_incidents,Milwaukee,Starms Discovery,2018-19,Assault,4.0,1.25,0.0816,320.0,
discipline_incidents,Milwaukee,Starms Discovery,2018-19,Drugs and Alcohol,1.0,0.31,0.0204,320.0,
discipline_incidents,Milwaukee,Starms Discovery,2018-19,Endangering Behavior,7.0,2.19,0.1429,320.0,
discipline_incidents,Milwaukee,Starms Discovery,2018-19,Weapon Related,1.0,0.31,0.0204,320.0,
discipline_incidents,Milwaukee,Starms Discovery,2018-19,Other Violation of School Rules,36.0,11.25,0.7347,320.0,
discipline_incidents,Milwaukee,Starms Discovery,2019-20,All incidents,20.0,7.09,,282.0,
discipline_incidents,Milwaukee,Starms Discovery,2019-20,Assault,1.0,0.35,0.05,282.0,
discipline_incidents,Milwaukee,Starms Discovery,2019-20,Drugs and Alcohol,0.0,0.0,0.0,282.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2019-20,Endangering Behavior,3.0,1.06,0.15,282.0,
discipline_incidents,Milwaukee,Starms Discovery,2019-20,Weapon Related,0.0,0.0,0.0,282.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2019-20,Other Violation of School Rules,16.0,5.67,0.8,282.0,
discipline_incidents,Milwaukee,Starms Discovery,2020-21,All incidents,0.0,0.0,,287.0,
discipline_incidents,Milwaukee,Starms Discovery,2020-21,Assault,0.0,0.0,,287.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2020-21,Drugs and Alcohol,0.0,0.0,,287.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2020-21,Endangering Behavior,0.0,0.0,,287.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2020-21,Weapon Related,0.0,0.0,,287.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2020-21,Other Violation of School Rules,0.0,0.0,,287.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2021-22,All incidents,338.0,117.36,,288.0,
discipline_incidents,Milwaukee,Starms Discovery,2021-22,Assault,97.0,33.68,0.287,288.0,
discipline_incidents,Milwaukee,Starms Discovery,2021-22,Drugs and Alcohol,0.0,0.0,0.0,288.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2021-22,Endangering Behavior,28.0,9.72,0.0828,288.0,
discipline_incidents,Milwaukee,Starms Discovery,2021-22,Weapon Related,7.0,2.43,0.0207,288.0,
discipline_incidents,Milwaukee,Starms Discovery,2021-22,Other Violation of School Rules,206.0,71.53,0.6095,288.0,
discipline_incidents,Milwaukee,Starms Discovery,2022-23,All incidents,200.0,84.03,,238.0,
discipline_incidents,Milwaukee,Starms Discovery,2022-23,Assault,1.0,0.42,0.005,238.0,
discipline_incidents,Milwaukee,Starms Discovery,2022-23,Drugs and Alcohol,2.0,0.84,0.01,238.0,
discipline_incidents,Milwaukee,Starms Discovery,2022-23,Endangering Behavior,37.0,15.55,0.185,238.0,
discipline_incidents,Milwaukee,Starms Discovery,2022-23,Weapon Related,5.0,2.1,0.025,238.0,
discipline_incidents,Milwaukee,Starms Discovery,2022-23,Other Violation of School Rules,155.0,65.13,0.775,238.0,
discipline_incidents,Milwaukee,Starms Discovery,2023-24,All incidents,61.0,26.52,,230.0,
discipline_incidents,Milwaukee,Starms Discovery,2023-24,Assault,0.0,0.0,0.0,230.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2023-24,Drugs and Alcohol,2.0,0.87,0.0328,230.0,
discipline_incidents,Milwaukee,Starms Discovery,2023-24,Endangering Behavior,14.0,6.09,0.2295,230.0,
discipline_incidents,Milwaukee,Starms Discovery,2023-24,Weapon Related,4.0,1.74,0.0656,230.0,
discipline_incidents,Milwaukee,Starms Discovery,2023-24,Other Violation of School Rules,41.0,17.83,0.6721,230.0,
discipline_incidents,Milwaukee,Starms Discovery,2024-25,All incidents,161.0,60.07,,268.0,
discipline_incidents,Milwaukee,Starms Discovery,2024-25,Assault,0.0,0.0,0.0,268.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2024-25,Drugs and Alcohol,5.0,1.87,0.0311,268.0,
discipline_incidents,Milwaukee,Starms Discovery,2024-25,Endangering Behavior,8.0,2.99,0.0497,268.0,
discipline_incidents,Milwaukee,Starms Discovery,2024-25,Weapon Related,0.0,0.0,0.0,268.0,None reported
discipline_incidents,Milwaukee,Starms Discovery,2024-25,Other Violation of School Rules,148.0,55.22,0.9193,268.0,
discipline_incidents,Milwaukee,Starms Early Childhood,2018-19,All incidents,1.0,0.35,,287.0,
discipline_incidents,Milwaukee,Starms Early Childhood,2018-19,Assault,0.0,0.0,0.0,287.0,None reported
discipline_incidents,Milwaukee,Starms Early Childhood,2018-19,Drugs and Alcohol,0.0,0.0,0.0,287.0,None reported
discipline_incidents,Milwaukee,Starms Early Childhood,2018-19,Endangering Behavior,0.0,0.0,0.0,287.0,None reported
discipline_incidents,Milwaukee,Starms Early Childhood,2018-19,Weapon Related,0.0,0.0,0.0,287.0,None reported
discipline_incidents,Milwaukee,Starms Early Childhood,2018-19,Other Violation of School Rules,1.0,0.35,1.0,287.0,
discipline_incidents,Milwaukee,Starms Early Childhood,2019-20,All incidents,0.0,0.0,,278.0,
discipline_incidents,Milwaukee,Starms Early Childhood,2019-20,Assault,0.0,0.0,,278.0,None reported
discipline_incidents,Milwaukee,Starms Early Childhood,2019-20,Drugs and Alcohol,0.0,0.0,,278.0,None reported
