metric,subject,unit,district,school,group,year,value,pct_below,pct_notest,yoy_change,pct_change,status_flag,gap_reason,tested,population
forward,science,pct,Milwaukee,Doerfler Elementary,All Students,2021-22,1.9417,0.0,0.9709,1.9417,,,,102.0,103.0
forward,math,pct,Wauwatosa,Underwood Elementary,All Students,2021-22,7.4534,0.0,0.6211,3.4266000000000005,85.09486440846332,,,160.0,161.0
forward,ela,pct,Brown Deer,Brown Deer Elementary,All Students,2021-22,3.6923,0.0,0.3077,1.7379,88.92243143675809,,,324.0,325.0
forward,science,pct,Milwaukee,Fifty-Third Street Elementary,All Students,2021-22,2.2222,0.0,11.1111,2.2222,,,,40.0,45.0
forward,science,pct,Milwaukee,Kilbourn Elementary,All Students,2021-22,4.0,0.0,0.0,4.0,,,,25.0,25.0
forward,science,pct,Milwaukee,Fairview Elementary,All Students,2021-22,7.8261,0.0,0.0,1.5761000000000003,25.217599999999997,,,115.0,115.0
forward,ela,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,All Students,2021-22,2.0548,0.0,1.3699,0.3881000000000001,23.285534289314214,,,144.0,146.0
forward,ela,pct,Cudahy,Mitchell Elementary,All Students,2021-22,1.2987,0.0,0.0,-4.6537,-78.18190981788858,,,77.0,77.0
forward,science,pct,Milwaukee,King International Baccalaureate Middle,All Students,2021-22,1.1111,0.0,17.7778,1.1111,,,,74.0,90.0
forward,ela,pct,Milwaukee,Bryant Elementary,All Students,2021-22,0.0,0.0,1.1905,0.0,,,,83.0,84.0
forward,math,pct,Wauwatosa,Roosevelt Elementary,All Students,2021-22,27.7174,0.0,1.087,1.9505000000000017,7.569789148093098,,,182.0,184.0
forward,ela,pct,Brown Deer,Brown Deer Middle/High,All Students,2021-22,2.4024,0.0,0.9009,-2.1156999999999995,-46.82720612646908,,,330.0,333.0
forward,math,pct,Woodlands School,Woodlands School,All Students,2021-22,4.8544,0.0,1.9417,0.8940000000000001,22.57347742652258,,,202.0,206.0
forward,science,pct,Milwaukee,Academy of Accelerated Learning,All Students,2021-22,18.8406,0.0,0.0,18.8406,,,,69.0,69.0
forward,ela,pct,Bruce Guadalupe,Bruce Guadalupe,All Students,2021-22,2.8931,0.0,0.3774,0.014499999999999957,0.5037170846939443,,,792.0,795.0
forward,ela,pct,Milwaukee,Browning Elementary,All Students,2021-22,0.0,0.0,2.0408,0.0,,,,96.0,98.0
forward,science,pct,Milwaukee,Lincoln Middle,All Students,2021-22,1.4925,0.0,6.7164,1.4925,,,,125.0,134.0
forward,science,pct,Franklin Public,Pleasant View Elementary,All Students,2021-22,36.9863,0.0,0.0,17.7555,92.32845227447638,,,73.0,73.0
forward,ela,pct,Milwaukee,Hartford Avenue Elementary,All Students,2021-22,0.8299,0.0,12.0332,0.48019999999999996,137.3177008864741,,,212.0,241.0
forward,science,pct,Milwaukee,Eighty-First Street Elementary,All Students,2021-22,3.4483,0.0,3.4483,3.4483,,,,28.0,29.0
forward,science,pct,Franklin Public,Robinwood Elementary,All Students,2021-22,28.169,0.0,0.0,11.730599999999999,71.36095970410746,,,71.0,71.0
forward,ela,pct,Milwaukee,Academy of Accelerated Learning,All Students,2021-22,7.2727,0.0,0.0,7.2727,,,,220.0,220.0
forward,ela,pct,Cudahy,Kosciuszko Elementary,All Students,2021-22,1.087,0.0,1.087,0.12549999999999994,13.052522100884033,,,91.0,92.0
forward,science,pct,Greenfield,Elm Dale Elementary,All Students,2021-22,18.3099,0.0,0.0,7.1987999999999985,64.78926478926476,,,71.0,71.0
forward,science,pct,Milwaukee,King Jr Elementary,All Students,2021-22,0.0,0.0,6.5217,0.0,,,,43.0,46.0
forward,math,pct,Milwaukee,Highland Community School,All Students,2022-23,2.451,0.0,0.4902,-2.7623,-52.985632900466115,,,203.0,204.0
forward,math,pct,Milwaukee,Lincoln Middle,All Students,2022-23,0.0,0.0,2.2901,0.0,,,,256.0,262.0
forward,math,pct,Whitefish Bay,Whitefish Bay Middle,All Students,2022-23,13.0933,0.0,2.1277,-0.8411000000000008,-6.036140773912047,,,598.0,611.0
forward,math,pct,Milwaukee,Hopkins Lloyd Community School,All Students,2022-23,0.0,0.0,10.4167,0.0,,,,43.0,48.0
forward,math,pct,Milwaukee,Humboldt Park Elementary,All Students,2022-23,3.2353,0.0,0.5882,0.5804,21.86146370861426,,,338.0,340.0
forward,science,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,All Students,2022-23,1.2658,0.0,0.0,-0.24940000000000007,-16.459873284054915,,,79.0,79.0
forward,math,pct,Milwaukee,Lowell International Elementary,All Students,2022-23,9.1954,0.0,2.2989,5.8987,178.9274122607456,,,85.0,87.0
forward,math,pct,Milwaukee,Longfellow Elementary,All Students,2022-23,0.2577,0.0,2.5773,-0.23010000000000003,-47.1709717097171,,,378.0,388.0
forward,math,pct,Milwaukee,Honey Creek Elementary,All Students,2022-23,4.5455,0.0,0.7576,-0.7177000000000007,-13.636190910472724,,,131.0,132.0
forward,math,pct,Milwaukee,Holmes Elementary,All Students,2022-23,0.0,0.0,1.4388,0.0,,,,137.0,139.0
forward,math,pct,Milwaukee,Lad Lake Synergy School,[Data Suppressed],2022-23,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,math,pct,Milwaukee,LaFollette Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,83.0,83.0
forward,math,pct,Milwaukee,King International Baccalaureate Middle,All Students,2022-23,0.0,0.0,12.2449,0.0,,,,172.0,196.0
forward,science,pct,Brown Deer,Brown Deer Middle/High,All Students,2022-23,11.5385,0.0,1.9231,2.9178000000000015,33.84643938427276,,,102.0,104.0
forward,science,pct,Brown Deer,Brown Deer Elementary,All Students,2022-23,15.1515,0.0,0.0,4.6251999999999995,43.93946590919886,,,99.0,99.0
forward,math,pct,Woodlands School,Woodlands School - State Street Campus,All Students,2022-23,1.9355,0.0,0.0,,,,,155.0,155.0
forward,math,pct,Milwaukee,La Causa Charter School,All Students,2022-23,0.0,0.0,0.2457,-0.2268,-100.0,,,406.0,407.0
forward,math,pct,Woodlands School,Woodlands School,All Students,2022-23,2.8037,0.0,1.8692,-2.0507,-42.24414963744232,,,210.0,214.0
forward,math,pct,Milwaukee,King Jr Elementary,All Students,2022-23,0.0,0.0,2.1739,0.0,,,,135.0,138.0
forward,math,pct,Milwaukee,Kluge Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,84.0,84.0
forward,math,pct,Whitnall,Whitnall Middle,All Students,2022-23,5.8304,0.0,0.8834,1.0685000000000002,22.438522438522448,,,561.0,566.0
forward,math,pct,Milwaukee,Lancaster Elementary,All Students,2022-23,0.0,0.0,8.3333,0.0,,,,154.0,168.0
forward,math,pct,Milwaukee,Kagel Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,82.0,82.0
forward,science,pct,Carmen High School of Science and Technology,Stellar Collegiate Charter School,All Students,2022-23,0.0,0.0,0.0,,,,,38.0,38.0
forward,science,pct,Carmen High School of Science and Technology,Carmen Middle School South,All Students,2022-23,4.2553,0.0,0.0,,,,,47.0,47.0
forward,math,pct,Whitnall,Edgerton Elementary,All Students,2022-23,19.797,0.0,0.0,4.526100000000001,29.638724633125758,,,197.0,197.0
forward,math,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,All Students,2022-23,2.5974,0.0,1.2987,1.2275,89.60508066282212,,,152.0,154.0
forward,math,pct,Milwaukee,Jackson Elementary,All Students,2022-23,0.0,0.0,8.1633,0.0,,,,90.0,98.0
forward,math,pct,Milwaukee,Kilbourn Elementary,All Students,2022-23,0.0,0.0,0.0,-3.1746,-100.0,,,63.0,63.0
forward,math,pct,Milwaukee,Lincoln Avenue Elementary,All Students,2022-23,0.7353,0.0,0.7353,0.7353,,,,135.0,136.0
forward,math,pct,Milwaukee,Keefe Avenue Elementary,All Students,2022-23,0.0,0.0,3.9216,0.0,,,,49.0,51.0
forward,math,pct,Whitnall,Hales Corners Elementary,All Students,2022-23,21.4286,0.0,0.0,4.761900000000001,28.571342857314285,,,266.0,266.0
forward,math,pct,Milwaukee,Elm Creative Arts Elementary,All Students,2022-23,0.0,0.0,1.8692,0.0,,,,105.0,107.0
forward,math,pct,Milwaukee,Emerson Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,79.0,79.0
forward,math,pct,Milwaukee,Engleburg Elementary,All Students,2022-23,1.6807,0.0,0.0,0.8543000000000001,103.37608906098743,,,119.0,119.0
forward,science,pct,Franklin Public,Forest Park Middle,All Students,2022-23,21.8085,0.0,2.6596,-2.2138000000000027,-9.215603834770203,,,366.0,376.0
forward,science,pct,Franklin Public,Pleasant View Elementary,All Students,2022-23,22.7273,0.0,1.5152,-14.259,-38.55211253896713,,,65.0,66.0
forward,science,pct,Franklin Public,Robinwood Elementary,All Students,2022-23,30.6667,0.0,0.0,2.4976999999999983,8.866839433419704,,,75.0,75.0
forward,math,pct,Milwaukee,Eighty-First Street Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,94.0,94.0
forward,math,pct,Milwaukee,Fifty-Third Street Elementary,All Students,2022-23,0.6803,0.0,3.4014,0.6803,,,,142.0,147.0
forward,science,pct,Franklin Public,Country Dale Elementary,All Students,2022-23,26.8657,0.0,0.0,-4.0167,-13.006437323524079,,,67.0,67.0
forward,math,pct,Milwaukee,Forest Home Elementary,All Students,2022-23,1.5385,0.0,1.0256,1.0204,196.9503956765103,,,193.0,195.0
forward,science,pct,Franklin Public,Ben Franklin Elementary,All Students,2022-23,22.9167,0.0,2.0833,1.4880999999999993,6.944457407390114,,,47.0,48.0
forward,math,pct,Milwaukee,Fairview Elementary,All Students,2022-23,3.4392,0.0,0.0,0.6143000000000001,21.745902509823356,,,378.0,378.0
forward,math,pct,Milwaukee,Fernwood Montessori,All Students,2022-23,6.6502,0.0,0.7389,1.8193000000000001,37.65964934070256,,,403.0,406.0
forward,science,pct,Greendale,Greendale Middle,All Students,2022-23,26.2136,0.0,0.0,-4.632200000000001,-15.017279499964342,,,206.0,206.0
forward,science,pct,Greendale,College Park Elementary,All Students,2022-23,29.5455,0.0,0.0,-3.0126000000000026,-9.252996950067727,,,44.0,44.0
forward,science,pct,Greendale,Canterbury Elementary,All Students,2022-23,39.0625,0.0,1.5625,3.677900000000001,10.394069736552058,,,63.0,64.0
forward,math,pct,Milwaukee,Clarke Street Elementary,All Students,2022-23,0.0,0.0,10.6195,0.0,,,,101.0,113.0
forward,math,pct,Milwaukee,Carson Academy,All Students,2022-23,0.0,0.0,10.0,0.0,,,,144.0,160.0
forward,math,pct,Milwaukee,Carver Academy,All Students,2022-23,0.0,0.0,5.5556,0.0,,,,170.0,180.0
forward,science,pct,Greendale,Highland View Elementary,All Students,2022-23,26.7857,0.0,0.0,3.2562999999999995,13.839281919640968,,,56.0,56.0
forward,math,pct,Milwaukee,Cass Street Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,157.0,157.0
forward,science,pct,Glendale-River Hills,Glen Hills Middle,All Students,2022-23,17.8218,0.0,0.9901,-4.6782,-20.791999999999998,,,200.0,202.0
forward,math,pct,Milwaukee,Clemens Elementary,All Students,2022-23,0.8333,0.0,5.8333,0.8333,,,,113.0,120.0
forward,math,pct,Milwaukee,Cooper Elementary,All Students,2022-23,3.5714,0.0,3.1746,-2.8212999999999995,-44.133151876358966,,,244.0,252.0
forward,science,pct,Franklin Public,Southwood Glen Elementary,All Students,2022-23,30.0,0.0,0.0,2.3077000000000005,8.333363425934293,,,60.0,60.0
forward,math,pct,Milwaukee,Craig Montessori School,All Students,2022-23,0.0,0.0,4.1667,0.0,,,,115.0,120.0
forward,math,pct,Milwaukee,Curtin Elementary,All Students,2022-23,0.0,0.0,2.2099,0.0,,,,177.0,181.0
forward,math,pct,Milwaukee,Doerfler Elementary,All Students,2022-23,0.0,0.0,1.3605,0.0,,,,290.0,294.0
forward,math,pct,Milwaukee,Clement Avenue Elementary,All Students,2022-23,2.3256,0.0,2.3256,2.3256,,,,168.0,172.0
forward,math,pct,Milwaukee,Congress Elementary,All Students,2022-23,0.0,0.0,2.9221,0.0,,,,299.0,308.0
forward,math,pct,Milwaukee,Hampton Elementary,All Students,2022-23,0.0,0.0,0.0,-1.3514,-100.0,,,66.0,66.0
forward,math,pct,Milwaukee,Hartford Avenue Elementary,All Students,2022-23,0.4425,0.0,1.7699,0.027600000000000013,6.652205350686913,,,222.0,226.0
forward,math,pct,Milwaukee,Hawley Environmental School,All Students,2022-23,1.7241,0.0,0.8621,0.8837999999999999,105.17672259907175,,,115.0,116.0
forward,science,pct,Cudahy,Lincoln Elementary,All Students,2022-23,2.9412,0.0,2.9412,-2.9412,-50.0,,,33.0,34.0
forward,math,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,All Students,2022-23,2.6932,0.0,0.0,-0.3224999999999998,-10.694034552508535,,,854.0,854.0
forward,math,pct,Milwaukee,Hi-Mount Elementary,All Students,2022-23,0.0,0.0,3.2787,0.0,,,,59.0,61.0
forward,science,pct,Cudahy,Cudahy Middle,All Students,2022-23,11.4286,0.0,2.1429,-0.30320000000000036,-2.584428646925452,,,137.0,140.0
forward,science,pct,Cudahy,Kosciuszko Elementary,All Students,2022-23,10.7143,0.0,0.0,-8.0357,-42.85706666666667,,,28.0,28.0
forward,math,pct,Milwaukee,Hawthorne Elementary,All Students,2022-23,1.2346,0.0,0.0,-0.13529999999999998,-9.876633330900065,,,81.0,81.0
forward,math,pct,Milwaukee,Hayes Bilingual School,All Students,2022-23,0.8427,0.0,0.2809,0.25450000000000006,43.267596055763356,,,355.0,356.0
forward,science,pct,Cudahy,Jones Elementary,All Students,2022-23,12.5,0.0,0.0,-5.681799999999999,-31.24993124993125,,,24.0,24.0
forward,science,pct,Fox Point J2,Bayside Middle,All Students,2022-23,47.6744,0.0,1.1628,-8.448,-15.052813137000554,,,85.0,86.0
forward,math,pct,Milwaukee,Golda Meir School,All Students,2022-23,8.1034,0.0,1.2069,2.727100000000001,50.72447594070273,,,573.0,580.0
forward,science,pct,Downtown Montessori Academy,Downtown Montessori,All Students,2022-23,38.6364,0.0,0.0,3.3423000000000016,9.469854734927363,,,44.0,44.0
forward,math,pct,Milwaukee,Franklin Elementary,All Students,2022-23,0.0,0.0,1.2195,0.0,,,,162.0,164.0
forward,math,pct,Milwaukee,Garland Elementary,All Students,2022-23,1.8293,0.0,2.1341,1.5078,468.98911353032656,,,321.0,328.0
forward,science,pct,Fox Point J2,Stormonth Elementary,All Students,2022-23,36.4706,0.0,4.7059,-2.490400000000001,-6.392033058699731,,,81.0,85.0
forward,math,pct,Milwaukee,Fratney Elementary,All Students,2022-23,1.2739,0.0,0.0,-0.7668999999999999,-37.57840062720501,,,157.0,157.0
forward,math,pct,Milwaukee,Gaenslen Elementary,All Students,2022-23,0.0,0.0,5.5072,0.0,,,,326.0,345.0
forward,math,pct,Milwaukee,Grantosa Drive Elementary,All Students,2022-23,0.3704,0.0,7.037,0.017000000000000015,4.810413129598201,,,251.0,270.0
forward,math,pct,Milwaukee,Green Tree Preparatory Academy,All Students,2022-23,0.0,0.0,3.1447,0.0,,,,154.0,159.0
forward,math,pct,Milwaukee,Greenfield Bilingual,All Students,2022-23,1.6667,0.0,0.5556,1.0697,179.17922948073706,,,358.0,360.0
forward,science,pct,Cudahy,Mitchell Elementary,All Students,2022-23,10.9091,0.0,0.0,6.363600000000001,139.9978000219998,,,55.0,55.0
forward,science,pct,Darrell L. Hines Academy,Darrell Lynn Hines Academy,All Students,2022-23,0.0,0.0,0.0,0.0,,,,39.0,39.0
forward,math,pct,Milwaukee,Goodrich Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,99.0,99.0
forward,math,pct,Milwaukee,Grant Elementary,All Students,2022-23,1.1461,0.0,0.8596,0.8285999999999999,260.97637795275585,,,346.0,349.0
forward,math,pct,Wauwatosa,Washington Elementary,All Students,2022-23,21.3115,0.0,2.459,8.6131,67.82823032823033,,,119.0,122.0
forward,math,pct,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,All Students,2022-23,0.0,0.0,0.0,0.0,,,,120.0,120.0
forward,math,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,All Students,2022-23,1.1869,0.0,1.1869,0.6674000000000001,128.46968238691053,,,333.0,337.0
forward,math,pct,Wauwatosa,Vel R Phillips School,[Data Suppressed],2022-23,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,math,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,All Students,2022-23,0.8945,0.0,0.0,,,,,559.0,559.0
forward,math,pct,Oak Creek-Franklin Joint,Carollton Elementary,All Students,2022-23,24.6154,0.0,0.5128,4.926300000000001,25.020442783062723,,,194.0,195.0
forward,math,pct,Wauwatosa,Underwood Elementary,All Students,2022-23,8.6667,0.0,0.0,1.2133000000000003,16.278476936700038,,,150.0,150.0
forward,math,pct,Wauwatosa,Wauwatosa Montessori School,All Students,2022-23,17.8218,0.0,0.9901,1.6601999999999997,10.272497772497768,,,100.0,101.0
forward,math,pct,Milwaukee,Zablocki Elementary,All Students,2022-23,0.0,0.0,0.0,-2.6786,-100.0,,,121.0,121.0
forward,math,pct,Wauwatosa,Wauwatosa STEM,All Students,2022-23,35.2941,0.0,0.0,9.2071,35.29382451029248,,,68.0,68.0
forward,math,pct,Oak Creek-Franklin Joint,Deerfield Elementary,All Students,2022-23,16.0,0.0,0.0,-4.571400000000001,-22.222114197380826,,,175.0,175.0
forward,math,pct,Oak Creek-Franklin Joint,Edgewood Elementary,All Students,2022-23,10.7345,0.0,0.565,-0.5749999999999993,-5.084221229939423,,,176.0,177.0
forward,math,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,All Students,2022-23,4.2781,0.0,1.0695,-2.1895999999999995,-33.85438409326345,,,185.0,187.0
forward,math,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,All Students,2022-23,11.2583,0.0,0.6623,-0.07499999999999929,-0.6617666522548582,,,150.0,151.0
forward,math,pct,Wauwatosa,Wauwatosa Virtual Academy,[Data Suppressed],2022-23,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,math,pct,Wauwatosa,Wauwatosa Virtual Academy,All Students,2022-23,0.0,0.0,29.4118,0.0,,,,12.0,17.0
forward,math,pct,Milwaukee,Victory Elementary,All Students,2022-23,0.7874,0.0,0.0,0.057499999999999996,7.87779147828469,,,254.0,254.0
forward,math,pct,Milwaukee,Thoreau Elementary,All Students,2022-23,0.0,0.0,5.1546,0.0,,,,184.0,194.0
forward,math,pct,Milwaukee,Thurston Woods Elementary,All Students,2022-23,0.0,0.0,10.828,0.0,,,,140.0,157.0
forward,math,pct,Milwaukee,Townsend Street Elementary,All Students,2022-23,0.0,0.0,5.5172,0.0,,,,137.0,145.0
forward,math,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,All Students,2022-23,2.1898,0.0,3.6496,1.3634,164.98063891577925,,,132.0,137.0
forward,math,pct,Milwaukee,Whitman Elementary,All Students,2022-23,2.0408,0.0,0.0,0.6455,46.26245251917149,,,196.0,196.0
forward,math,pct,Milwaukee,Whittier Elementary,All Students,2022-23,23.7288,0.0,1.6949,17.4788,279.6608,,,58.0,59.0
forward,math,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,All Students,2022-23,0.0,0.0,7.6923,0.0,,,,108.0,117.0
forward,math,pct,Milwaukee,Vieau Elementary,All Students,2022-23,1.7115,0.0,1.467,0.2795000000000001,19.51815642458101,,,403.0,409.0
forward,math,pct,Milwaukee,Wedgewood Park School,All Students,2022-23,0.6791,0.0,2.8862,-0.06379999999999997,-8.587966078880061,,,572.0,589.0
forward,math,pct,Milwaukee,Westside Academy,All Students,2022-23,0.0,0.0,0.0,0.0,,,,48.0,48.0
forward,math,pct,Shorewood,Atwater Elementary,All Students,2022-23,25.1938,0.0,0.7752,0.6036000000000001,2.4546363998666054,,,256.0,258.0
forward,math,pct,Shorewood,Lake Bluff Elementary,All Students,2022-23,30.4511,0.0,2.6316,0.12620000000000076,0.4161596575751325,,,259.0,266.0
forward,math,pct,Saint Francis,Willow Glen Primary School,All Students,2022-23,20.0,0.0,4.4444,7.5,60.00000000000001,,,43.0,45.0
forward,math,pct,Seeds of Health,Seeds of Health Elementary Program,All Students,2022-23,0.8658,0.0,0.4329,0.431,99.12603495860166,,,230.0,231.0
forward,math,pct,Wauwatosa,Eisenhower Elementary,All Students,2022-23,8.9172,0.0,1.9108,1.484799999999999,19.97739626500188,,,154.0,157.0
forward,math,pct,South Milwaukee,Lakeview Elementary,All Students,2022-23,11.7647,0.0,0.0,9.3647,390.1958333333333,,,136.0,136.0
forward,math,pct,South Milwaukee,Rawson Elementary,All Students,2022-23,7.8947,0.0,0.5263,3.2072000000000003,68.42026666666668,,,189.0,190.0
forward,math,pct,South Milwaukee,E W Luther Elementary,All Students,2022-23,17.7215,0.0,0.0,8.044099999999998,83.12253291173246,,,79.0,79.0
forward,math,pct,Shorewood,Shorewood Intermediate,All Students,2022-23,5.0179,0.0,0.7168,-0.9470000000000001,-15.876209156901211,,,277.0,279.0
forward,math,pct,United Community Center,United Community Center Acosta Middle School,All Students,2022-23,1.1429,0.0,1.7143,,,,,172.0,175.0
forward,math,pct,United Community Center,Bruce Guadalupe,All Students,2022-23,4.8649,0.0,0.5405,,,,,736.0,740.0
forward,math,pct,South Milwaukee,South Milwaukee Middle,All Students,2022-23,2.6455,0.0,0.8818,1.9652000000000003,288.8725562251948,,,562.0,567.0
forward,math,pct,South Milwaukee,Blakewood Elementary,All Students,2022-23,1.5152,0.0,1.5152,-1.5381999999999998,-50.3766293312373,,,130.0,132.0
forward,math,pct,Saint Francis,Deer Creek Intermediate,All Students,2022-23,5.1546,0.0,0.0,2.6546000000000003,106.18400000000001,,,291.0,291.0
forward,math,pct,Wauwatosa,Madison Elementary,All Students,2022-23,9.8361,0.0,0.8197,3.3546000000000005,51.75653783846332,,,121.0,122.0
forward,math,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,All Students,2022-23,10.5263,0.0,2.3392,0.9455000000000009,9.868695724782906,,,501.0,513.0
forward,math,pct,Oak Creek-Franklin Joint,Meadowview Elementary,All Students,2022-23,21.25,0.0,1.25,7.701599999999999,56.84508871896312,,,158.0,160.0
forward,math,pct,Wauwatosa,Roosevelt Elementary,All Students,2022-23,33.6957,0.0,0.0,5.978300000000001,21.568761860780604,,,184.0,184.0
forward,math,pct,Wauwatosa,McKinley Elementary,All Students,2022-23,21.9512,0.0,0.0,1.9512,9.756000000000009,,,164.0,164.0
forward,math,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,All Students,2022-23,10.8197,0.0,2.1858,3.3222999999999994,44.31269506762343,,,895.0,915.0
forward,math,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,All Students,2022-23,11.7371,0.0,0.4695,1.1601999999999997,10.969187569136519,,,212.0,213.0
forward,math,pct,Rocketship Education Wisconsin,Rocketship Transformation Prep,All Students,2022-23,0.0,0.0,0.0,0.0,,,,96.0,96.0
forward,math,pct,Wauwatosa,Jefferson Elementary,All Students,2022-23,19.4444,0.0,0.9259,1.341000000000001,7.4074483246241,,,107.0,108.0
forward,math,pct,Penfield Montessori Academy,Penfield Montessori Academy,All Students,2022-23,2.8571,0.0,14.2857,2.8571,,,,30.0,35.0
forward,math,pct,Penfield Montessori Academy,Penfield Montessori Academy,[Data Suppressed],2022-23,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,math,pct,Wauwatosa,Longfellow Middle,All Students,2022-23,12.2363,0.0,0.9845,3.4467,39.213388550104675,,,704.0,711.0
forward,math,pct,Wauwatosa,Lincoln Elementary,All Students,2022-23,43.3333,0.0,0.6667,5.833300000000001,15.555466666666673,,,149.0,150.0
forward,math,pct,Rocketship Education Wisconsin,Rocketship Southside Community Prep,All Students,2022-23,1.9608,0.0,1.3072,-0.4547000000000001,-18.824259987580216,,,151.0,153.0
forward,math,pct,Wauwatosa,Whitman Middle,All Students,2022-23,5.3245,0.0,1.4975,-0.09350000000000058,-1.725729051310454,,,592.0,601.0
forward,math,pct,West Allis-West Milwaukee,Mitchell Elementary,All Students,2022-23,7.8947,0.0,0.0,-6.7605,-46.13038375457176,,,114.0,114.0
forward,math,pct,Milwaukee,Milwaukee German Immersion,All Students,2022-23,18.2353,0.0,2.3529,11.131499999999999,156.69782369999155,,,166.0,170.0
forward,math,pct,Milwaukee,Milwaukee French Immersion,All Students,2022-23,4.4872,0.0,0.641,1.0189999999999997,29.381235222882186,,,155.0,156.0
forward,math,pct,Milwaukee,Milwaukee Environmental Science Academy,All Students,2022-23,0.0,0.0,4.4335,0.0,,,,194.0,203.0
forward,math,pct,Milwaukee,Milwaukee Excellence Charter School,All Students,2022-23,0.4926,0.0,3.9409,0.13289999999999996,36.94745621351125,,,195.0,203.0
forward,math,pct,West Allis-West Milwaukee,Pershing Elementary,All Students,2022-23,1.5873,0.0,1.5873,0.07209999999999983,4.7584477296726435,,,62.0,63.0
forward,math,pct,West Allis-West Milwaukee,Walker Elementary,All Students,2022-23,10.3774,0.0,1.8868,0.09699999999999953,0.9435430527994892,,,104.0,106.0
forward,math,pct,Milwaukee,Milwaukee Parkside School,All Students,2022-23,2.3605,0.0,2.5751,0.1383000000000001,6.223562235622371,,,454.0,466.0
forward,math,pct,West Allis-West Milwaukee,Longfellow Elementary,All Students,2022-23,9.3333,0.0,0.0,5.885,170.6638053533625,,,75.0,75.0
forward,math,pct,West Allis-West Milwaukee,Madison Elementary,All Students,2022-23,3.125,0.0,0.0,1.8263,140.62524062524062,,,64.0,64.0
forward,math,pct,Milwaukee,Milwaukee School of Languages,All Students,2022-23,0.2506,0.0,0.2506,-1.0088000000000001,-80.10163569953946,,,398.0,399.0
forward,math,pct,Milwaukee,Milwaukee Sign Language Elementary,All Students,2022-23,0.0,0.0,2.3904,0.0,,,,245.0,251.0
forward,math,pct,Milwaukee,Milwaukee Spanish Immersion,All Students,2022-23,3.4314,0.0,0.4902,0.9060999999999999,35.880885439353726,,,203.0,204.0
forward,math,pct,Milwaukee,Maple Tree Elementary,All Students,2022-23,0.0,0.0,0.0,0.0,,,,69.0,69.0
forward,math,pct,Whitefish Bay,Richards Elementary,All Students,2022-23,28.7938,0.0,1.9455,6.4056999999999995,28.612075164931362,,,252.0,257.0
forward,math,pct,Milwaukee,Maryland Montessori,All Students,2022-23,8.7866,0.0,0.0,1.0613000000000001,13.737977813159352,,,239.0,239.0
forward,math,pct,Whitefish Bay,Cumberland Elementary,All Students,2022-23,20.2847,0.0,1.7794,1.7794000000000025,9.615623632148651,,,276.0,281.0
forward,math,pct,Milwaukee,Metcalfe Elementary,All Students,2022-23,0.0,0.0,5.9211,0.0,,,,143.0,152.0
forward,math,pct,Milwaukee,MacDowell Montessori School K3-12,All Students,2022-23,1.0526,0.0,0.0,-0.8201,-43.792385325999895,,,285.0,285.0
forward,math,pct,Milwaukee,Manitoba Elementary,All Students,2022-23,0.0,0.0,2.8926,0.0,,,,235.0,242.0
forward,math,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,All Students,2022-23,1.4184,0.0,0.0,-0.31169999999999987,-18.01629963585919,,,282.0,282.0
forward,math,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,All Students,2022-23,3.0201,0.0,0.0,0.9367999999999999,44.96711947391159,,,298.0,298.0
forward,math,pct,Milwaukee,Milwaukee College Preparatory School -- 38th Street,All Students,2022-23,1.1194,0.0,0.0,-0.6792,-37.76270432558657,,,268.0,268.0
forward,math,pct,West Allis-West Milwaukee,Wilson Elementary,All Students,2022-23,1.2579,0.0,0.0,-0.8110999999999999,-39.20251329144514,,,159.0,159.0
