metric,dimension,group,subject,unit,district,school,year,value,pct_below,pct_notest,avg_score,gap_reason,tested,population,status_flag
act,Race/Ethnicity,Black,science,pct,Milwaukee,Alliance School of Milwaukee,2024-25,0.0,47.0588,47.0588,13.3,,9.0,17.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Alliance School of Milwaukee,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Alliance School of Milwaukee,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Audubon Technology and Communication High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Audubon Technology and Communication High,2024-25,12.5,50.0,12.5,16.9,,7.0,8.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Audubon Technology and Communication High,2024-25,10.0,62.0,4.0,15.5,,48.0,50.0,
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Audubon Technology and Communication High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Audubon Technology and Communication High,2024-25,16.6667,50.0,0.0,17.2,,12.0,12.0,
act,Race/Ethnicity,Amer Indian,science,pct,Milwaukee,Bay View High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Bay View High,2024-25,5.5556,61.1111,11.1111,14.1,,16.0,18.0,
act,Race/Ethnicity,Black,science,pct,Milwaukee,Bay View High,2024-25,2.2472,67.4157,5.618,14.4,,84.0,89.0,
act,Race/Ethnicity,White,science,pct,Greenfield,Greenfield High,2024-25,44.7154,27.6423,4.878,19.8,,117.0,123.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Bay View High,2024-25,10.0,68.0,0.0,14.7,,50.0,50.0,
act,Race/Ethnicity,White,science,pct,Milwaukee,Bay View High,2024-25,18.75,62.5,6.25,15.7,,15.0,16.0,
act,Race/Ethnicity,Amer Indian,science,pct,Milwaukee,Bradley Technology High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Bradley Technology High,2024-25,0.0,76.9231,0.0,15.2,,13.0,13.0,
act,Race/Ethnicity,Black,science,pct,Milwaukee,Bradley Technology High,2024-25,3.2468,68.1818,7.7922,14.5,,142.0,154.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Bradley Technology High,2024-25,9.6774,51.6129,9.6774,15.4,,28.0,31.0,
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Bradley Technology High,2024-25,33.3333,33.3333,16.6667,17.8,,5.0,6.0,
act,Race/Ethnicity,White,science,pct,Milwaukee,Bradley Technology High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Amer Indian,science,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,reading,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Bay View High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Greenfield,Greenfield High,2024-25,26.6667,26.6667,6.6667,18.8,,14.0,15.0,
act,Race/Ethnicity,Hispanic,science,pct,Greenfield,Greenfield High,2024-25,22.9167,41.6667,7.2917,17.6,,89.0,96.0,
act,Race/Ethnicity,Black,science,pct,Greenfield,Greenfield High,2024-25,5.8824,58.8235,17.6471,14.9,,14.0,17.0,
act,Race/Ethnicity,White,science,pct,Brown Deer,Brown Deer Middle/High,2024-25,59.0909,18.1818,4.5455,20.4,,21.0,22.0,
act,Race/Ethnicity,Black,science,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2024-25,0.0,77.7778,16.6667,14.1,,15.0,18.0,
act,Race/Ethnicity,Amer Indian,science,pct,Cudahy,Cudahy High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Cudahy,Cudahy High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Cudahy,Cudahy High,2024-25,18.1818,54.5455,0.0,16.3,,11.0,11.0,
act,Race/Ethnicity,Hispanic,science,pct,Cudahy,Cudahy High,2024-25,11.7647,52.9412,5.8824,15.9,,48.0,51.0,
act,Race/Ethnicity,Two or More,science,pct,Cudahy,Cudahy High,2024-25,44.4444,55.5556,0.0,18.7,,9.0,9.0,
act,Race/Ethnicity,White,science,pct,Cudahy,Cudahy High,2024-25,28.0,42.0,8.0,18.1,,92.0,100.0,
act,Race/Ethnicity,Black,science,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,science,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,reading,pct,Franklin Public,Franklin High,2024-25,0.0,0.0,1.1628,20.8,,255.0,258.0,
act,Race/Ethnicity,Two or More,reading,pct,Franklin Public,Franklin High,2024-25,0.0,0.0,0.0,21.4,,22.0,22.0,
act,Race/Ethnicity,Hispanic,reading,pct,Franklin Public,Franklin High,2024-25,0.0,0.0,0.0,19.6,,51.0,51.0,
act,Race/Ethnicity,Black,reading,pct,Franklin Public,Franklin High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Amer Indian,science,pct,Franklin Public,Franklin High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,reading,pct,Franklin Public,Franklin High,2024-25,0.0,0.0,0.0,22.9,,37.0,37.0,
act,Race/Ethnicity,Amer Indian,reading,pct,Franklin Public,Franklin High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Franklin Public,Franklin High,2024-25,67.5676,18.9189,0.0,23.2,,37.0,37.0,
act,Race/Ethnicity,Black,science,pct,Franklin Public,Franklin High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,science,pct,Franklin Public,Franklin High,2024-25,37.2549,39.2157,0.0,18.3,,51.0,51.0,
act,Race/Ethnicity,Two or More,science,pct,Franklin Public,Franklin High,2024-25,50.0,27.2727,0.0,20.9,,22.0,22.0,
act,Race/Ethnicity,White,science,pct,Franklin Public,Franklin High,2024-25,56.2016,20.5426,1.1628,21.2,,255.0,258.0,
act,Race/Ethnicity,Asian,science,pct,Greendale,Greendale High,2024-25,46.6667,20.0,6.6667,22.1,,14.0,15.0,
act,Race/Ethnicity,Black,science,pct,Greendale,Greendale High,2024-25,44.4444,22.2222,0.0,19.1,,9.0,9.0,
act,Race/Ethnicity,Hispanic,science,pct,Greendale,Greendale High,2024-25,46.1538,23.0769,0.0,20.1,,39.0,39.0,
act,Race/Ethnicity,Two or More,science,pct,Greendale,Greendale High,2024-25,63.6364,27.2727,4.5455,20.9,,21.0,22.0,
act,Race/Ethnicity,White,science,pct,Greendale,Greendale High,2024-25,66.6667,10.6061,0.0,22.4,,132.0,132.0,
act,Race/Ethnicity,Asian,science,pct,Greenfield,Greenfield High,2024-25,48.2759,17.2414,3.4483,19.9,,28.0,29.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,reading,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Hamilton High,2024-25,2.4793,48.7603,23.9669,15.2,,92.0,121.0,
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Hamilton High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Hamilton High,2024-25,6.8966,55.1724,20.6897,15.3,,23.0,29.0,
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,5.6338,63.3803,9.8592,14.8,,64.0,71.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,James Madison Academic Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,James Madison Academic Campus,2024-25,0.0,51.4286,21.4286,14.6,,55.0,70.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,James Madison Academic Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,James Madison Academic Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,King International,2024-25,46.875,12.5,0.0,20.1,,32.0,32.0,
act,Race/Ethnicity,Black,science,pct,Milwaukee,King International,2024-25,16.9492,35.0282,11.8644,17.2,,156.0,177.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,King International,2024-25,32.6087,15.2174,19.5652,19.3,,37.0,46.0,
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,King International,2024-25,29.4118,29.4118,11.7647,18.7,,15.0,17.0,
act,Race/Ethnicity,White,science,pct,Milwaukee,King International,2024-25,57.1429,5.7143,5.7143,22.6,,33.0,35.0,
act,Race/Ethnicity,Asian,science,pct,Milwaukee,MacDowell Montessori School K3-12,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,MacDowell Montessori School K3-12,2024-25,14.7059,44.1176,2.9412,17.2,,33.0,34.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,MacDowell Montessori School K3-12,2024-25,50.0,25.0,0.0,20.0,,8.0,8.0,
act,Race/Ethnicity,Pacific Isle,science,pct,Milwaukee,MacDowell Montessori School K3-12,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,MacDowell Montessori School K3-12,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,MacDowell Montessori School K3-12,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Amer Indian,science,pct,Milwaukee,Marshall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Marshall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Marshall High,2024-25,2.3529,55.2941,31.7647,14.3,,58.0,85.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Marshall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Pacific Isle,science,pct,Milwaukee,Marshall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Marshall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Hamilton High,2024-25,3.0303,69.697,15.1515,14.5,,56.0,66.0,
act,Race/Ethnicity,Pacific Isle,science,pct,Brown Deer,Brown Deer Middle/High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Hamilton High,2024-25,12.5,56.25,3.125,16.5,,31.0,32.0,
act,Race/Ethnicity,Amer Indian,science,pct,Milwaukee,Hamilton High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Golda Meir School,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Golda Meir School,2024-25,25.2874,26.4368,2.2989,18.5,,85.0,87.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Golda Meir School,2024-25,47.0588,17.6471,0.0,19.8,,17.0,17.0,
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Golda Meir School,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Golda Meir School,2024-25,75.0,5.0,5.0,24.6,,19.0,20.0,
act,Race/Ethnicity,Amer Indian,science,pct,Milwaukee,Grandview High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Grandview High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Grandview High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Grandview High,2024-25,2.0,44.0,32.0,14.4,,34.0,50.0,
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Grandview High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Grandview High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,science,pct,Milwaukee,Green Tree Preparatory Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,science,pct,Milwaukee,Green Tree Preparatory Academy,2024-25,5.7143,68.5714,2.8571,14.8,,34.0,35.0,
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Green Tree Preparatory Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,science,pct,Milwaukee,Green Tree Preparatory Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,White,reading,pct,Cudahy,Cudahy High,2024-25,0.0,0.0,8.0,19.2,,92.0,100.0,
act,Race/Ethnicity,Two or More,reading,pct,Cudahy,Cudahy High,2024-25,0.0,0.0,0.0,19.8,,9.0,9.0,
act,Race/Ethnicity,Black,science,pct,Milwaukee,Groppi High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,Groppi High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Cudahy,Cudahy High,2024-25,0.0,0.0,5.8824,15.5,,48.0,51.0,
act,Race/Ethnicity,Asian,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Two or More,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,reading,pct,Cudahy,Cudahy High,2024-25,0.0,0.0,0.0,15.4,,11.0,11.0,
act,Race/Ethnicity,Asian,reading,pct,Cudahy,Cudahy High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Amer Indian,reading,pct,Cudahy,Cudahy High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,math,pct,Milwaukee,Hamilton High,2024-25,2.4793,60.3306,21.4876,14.1,,95.0,121.0,
act,Gender,Female,math,pct,Whitnall,Whitnall High,2024-25,40.625,22.9167,10.4167,19.3,,86.0,96.0,
act,Race/Ethnicity,Asian,math,pct,Milwaukee,Hamilton High,2024-25,12.5,71.875,3.125,15.2,,31.0,32.0,
act,EL Status,EL,math,pct,Milwaukee,King International,2024-25,10.0,43.3333,23.3333,14.9,,23.0,30.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,James Madison Academic Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,James Madison Academic Campus,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,math,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,math,pct,Milwaukee,Hamilton High,2024-25,5.2941,56.4706,20.5882,14.4,,135.0,170.0,
act,EL Status,EL,math,pct,Milwaukee,Hamilton High,2024-25,0.0,75.2809,11.236,13.8,,79.0,89.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,King International,2024-25,26.3538,36.1011,9.3863,17.4,,251.0,277.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,56.1404,16.6667,0.0,19.9,,114.0,114.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Groppi High,2024-25,0.0,0.0,100.0,,,,7.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Green Tree Preparatory Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,Green Tree Preparatory Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,math,pct,Milwaukee,Grandview High,2024-25,7.5,45.0,32.5,15.0,,27.0,40.0,
act,EL Status,EL,math,pct,Milwaukee,Grandview High,2024-25,0.0,50.0,40.9091,13.7,,13.0,22.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Golda Meir School,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,Golda Meir School,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,7.4074,48.1481,0.0,15.7,,27.0,27.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2024-25,1.4286,72.8571,4.2857,14.9,,67.0,70.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,MacDowell Montessori School K3-12,2024-25,5.5556,61.1111,1.8519,14.9,,53.0,54.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Marshall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,math,pct,Milwaukee,Riverside High,2024-25,7.362,58.8957,14.7239,14.4,,139.0,163.0,
act,EL Status,EL,math,pct,Milwaukee,Riverside High,2024-25,11.6279,46.5116,13.9535,15.4,,37.0,43.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Reagan College Preparatory High,2024-25,50.3356,16.1074,2.349,19.7,,291.0,298.0,
act,EL Status,EL,math,pct,Milwaukee,Reagan College Preparatory High,2024-25,5.1282,53.8462,0.0,15.1,,39.0,39.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Pulaski High,2024-25,0.0,57.732,20.6186,14.0,,77.0,97.0,
act,EL Status,EL,math,pct,Milwaukee,Pulaski High,2024-25,1.2195,58.5366,26.8293,13.7,,60.0,82.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,Marshall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Milwaukee,Obama School of Career and Technical Education,2024-25,0.0,0.0,100.0,,,,7.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,North Division High,2024-25,0.0,35.7143,58.9286,13.4,,23.0,56.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2024-25,0.0,57.1429,38.0952,13.5,,13.0,21.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Milwaukee School of Languages,2024-25,23.7113,38.1443,6.1856,16.9,,91.0,97.0,
act,EL Status,EL,math,pct,Milwaukee,Milwaukee School of Languages,2024-25,0.0,50.0,0.0,15.0,,6.0,6.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Milwaukee High School of the Arts,2024-25,9.596,66.6667,2.0202,14.8,,194.0,198.0,
act,EL Status,EL,math,pct,Milwaukee,Milwaukee High School of the Arts,2024-25,4.7619,61.9048,4.7619,14.9,,40.0,42.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Obama School of Career and Technical Education,2024-25,1.1765,26.4706,67.6471,13.6,,55.0,170.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2024-25,15.5844,44.1558,2.5974,16.2,,75.0,77.0,
act,EL Status,EL,math,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2024-25,2.5641,61.5385,5.1282,15.0,,74.0,78.0,
act,EL Status,Eng Prof,math,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2024-25,25.5814,27.907,0.0,17.0,,43.0,43.0,
act,EL Status,Eng Prof,ela,pct,Whitnall,Whitnall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,ela,pct,Whitnall,Whitnall High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,ela,pct,Whitefish Bay,Whitefish Bay High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,ela,pct,Whitefish Bay,Whitefish Bay High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,ela,pct,West Allis-West Milwaukee,Nathan Hale High,2024-25,49.8195,16.2455,3.9711,19.5,,266.0,277.0,
act,EL Status,EL,ela,pct,West Allis-West Milwaukee,Nathan Hale High,2024-25,0.0,50.0,10.0,12.4,,9.0,10.0,
act,EL Status,Eng Prof,ela,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,math,pct,Brown Deer,Brown Deer Middle/High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,ela,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,ela,pct,West Allis-West Milwaukee,Central High,2024-25,30.1435,38.2775,5.2632,15.4,,198.0,209.0,
act,EL Status,EL,ela,pct,West Allis-West Milwaukee,Central High,2024-25,0.0,66.6667,9.5238,11.2,,19.0,21.0,
act,EL Status,Eng Prof,ela,pct,Wauwatosa,West High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,ela,pct,Wauwatosa,West High,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,ela,pct,Wauwatosa,Wauwatosa Virtual Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,ela,pct,Wauwatosa,Wauwatosa Virtual Academy,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,ela,pct,Wauwatosa,Vel R Phillips School,2024-25,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
