metric,district,school,group,year,value,yoy_change,pct_change,status_flag
chronic_absenteeism,Milwaukee,Milwaukee Excellence Charter School,Milwaukee Excellence Charter School — All Students,2020-21,15.3,1.6,11.7,
chronic_absenteeism,Milwaukee,Milwaukee Excellence Charter School,Milwaukee Excellence Charter School — All Students,2021-22,53.6,38.3,250.3,
chronic_absenteeism,Milwaukee,Milwaukee Excellence Charter School,Milwaukee Excellence Charter School — All Students,2022-23,55.7,2.1,3.9,
chronic_absenteeism,Milwaukee,Milwaukee Excellence Charter School,Milwaukee Excellence Charter School — All Students,2023-24,46.9,-8.8,-15.8,
chronic_absenteeism,Milwaukee,Milwaukee French Immersion,Milwaukee French Immersion — All Students,2018-19,11.4,,,
chronic_absenteeism,Milwaukee,Milwaukee French Immersion,Milwaukee French Immersion — All Students,2019-20,10.0,-1.4,-12.3,
chronic_absenteeism,Milwaukee,Milwaukee French Immersion,Milwaukee French Immersion — All Students,2020-21,20.7,10.7,107.0,
chronic_absenteeism,Milwaukee,Milwaukee French Immersion,Milwaukee French Immersion — All Students,2021-22,35.5,14.8,71.5,
chronic_absenteeism,Milwaukee,Milwaukee French Immersion,Milwaukee French Immersion — All Students,2022-23,23.7,-11.8,-33.2,
chronic_absenteeism,Milwaukee,Milwaukee French Immersion,Milwaukee French Immersion — All Students,2023-24,23.8,0.1,0.4,
chronic_absenteeism,Milwaukee,Milwaukee French Immersion,Milwaukee French Immersion — All Students,2024-25,17.7,-6.1,-25.6,
chronic_absenteeism,Milwaukee,Milwaukee German Immersion,Milwaukee German Immersion — All Students,2018-19,6.7,,,
chronic_absenteeism,Milwaukee,Milwaukee German Immersion,Milwaukee German Immersion — All Students,2019-20,6.3,-0.4,-6.0,
chronic_absenteeism,Milwaukee,Milwaukee German Immersion,Milwaukee German Immersion — All Students,2020-21,6.9,0.6,9.5,
chronic_absenteeism,Milwaukee,Milwaukee German Immersion,Milwaukee German Immersion — All Students,2021-22,7.1,0.2,2.9,
chronic_absenteeism,Milwaukee,Milwaukee German Immersion,Milwaukee German Immersion — All Students,2022-23,7.0,-0.1,-1.4,
chronic_absenteeism,Milwaukee,Milwaukee German Immersion,Milwaukee German Immersion — All Students,2023-24,6.5,-0.5,-7.1,
chronic_absenteeism,Milwaukee,Milwaukee German Immersion,Milwaukee German Immersion — All Students,2024-25,7.6,1.1,16.9,
chronic_absenteeism,Milwaukee,Milwaukee High School of the Arts,Milwaukee High School of the Arts — All Students,2018-19,43.3,,,
chronic_absenteeism,Milwaukee,Milwaukee High School of the Arts,Milwaukee High School of the Arts — All Students,2019-20,35.8,-7.5,-17.3,
chronic_absenteeism,Milwaukee,Milwaukee High School of the Arts,Milwaukee High School of the Arts — All Students,2020-21,31.3,-4.5,-12.6,
chronic_absenteeism,Milwaukee,Milwaukee High School of the Arts,Milwaukee High School of the Arts — All Students,2021-22,59.7,28.4,90.7,
chronic_absenteeism,Milwaukee,Milwaukee High School of the Arts,Milwaukee High School of the Arts — All Students,2022-23,53.0,-6.7,-11.2,
chronic_absenteeism,Milwaukee,Milwaukee High School of the Arts,Milwaukee High School of the Arts — All Students,2023-24,52.3,-0.7,-1.3,
chronic_absenteeism,Milwaukee,Milwaukee High School of the Arts,Milwaukee High School of the Arts — All Students,2024-25,54.3,2.0,3.8,
chronic_absenteeism,Milwaukee,Milwaukee Parkside School,Milwaukee Parkside School — All Students,2018-19,17.8,,,
chronic_absenteeism,Milwaukee,Milwaukee Parkside School,Milwaukee Parkside School — All Students,2019-20,20.6,2.8,15.7,
chronic_absenteeism,Milwaukee,Milwaukee Parkside School,Milwaukee Parkside School — All Students,2020-21,20.3,-0.3,-1.5,
chronic_absenteeism,Milwaukee,Milwaukee Parkside School,Milwaukee Parkside School — All Students,2021-22,45.3,25.0,123.2,
chronic_absenteeism,Milwaukee,Milwaukee Parkside School,Milwaukee Parkside School — All Students,2022-23,32.4,-12.9,-28.5,
chronic_absenteeism,Milwaukee,Milwaukee Parkside School,Milwaukee Parkside School — All Students,2023-24,30.2,-2.2,-6.8,
chronic_absenteeism,Milwaukee,Milwaukee Parkside School,Milwaukee Parkside School — All Students,2024-25,24.1,-6.1,-20.2,
chronic_absenteeism,Milwaukee,Milwaukee School of Languages,Milwaukee School of Languages — All Students,2018-19,16.8,,,
chronic_absenteeism,Milwaukee,Milwaukee School of Languages,Milwaukee School of Languages — All Students,2019-20,15.3,-1.5,-8.9,
chronic_absenteeism,Milwaukee,Milwaukee School of Languages,Milwaukee School of Languages — All Students,2020-21,15.5,0.2,1.3,
chronic_absenteeism,Milwaukee,Milwaukee School of Languages,Milwaukee School of Languages — All Students,2021-22,34.8,19.3,124.5,
chronic_absenteeism,Milwaukee,Milwaukee School of Languages,Milwaukee School of Languages — All Students,2022-23,34.7,-0.1,-0.3,
chronic_absenteeism,Milwaukee,Milwaukee School of Languages,Milwaukee School of Languages — All Students,2023-24,32.8,-1.9,-5.5,
chronic_absenteeism,Milwaukee,Milwaukee School of Languages,Milwaukee School of Languages — All Students,2024-25,37.6,4.8,14.6,
chronic_absenteeism,Milwaukee,Milwaukee Sign Language Elementary,Milwaukee Sign Language Elementary — All Students,2018-19,51.9,,,
chronic_absenteeism,Milwaukee,Milwaukee Sign Language Elementary,Milwaukee Sign Language Elementary — All Students,2019-20,42.0,-9.9,-19.1,
chronic_absenteeism,Milwaukee,Milwaukee Sign Language Elementary,Milwaukee Sign Language Elementary — All Students,2020-21,59.8,17.8,42.4,
chronic_absenteeism,Milwaukee,Milwaukee Sign Language Elementary,Milwaukee Sign Language Elementary — All Students,2021-22,76.4,16.6,27.8,
chronic_absenteeism,Milwaukee,Milwaukee Sign Language Elementary,Milwaukee Sign Language Elementary — All Students,2022-23,65.7,-10.7,-14.0,
chronic_absenteeism,Milwaukee,Milwaukee Sign Language Elementary,Milwaukee Sign Language Elementary — All Students,2023-24,70.6,4.9,7.5,
chronic_absenteeism,Milwaukee,Milwaukee Sign Language Elementary,Milwaukee Sign Language Elementary — All Students,2024-25,68.0,-2.6,-3.7,
chronic_absenteeism,Milwaukee,Milwaukee Spanish Immersion,Milwaukee Spanish Immersion — All Students,2018-19,16.7,,,
chronic_absenteeism,Milwaukee,Milwaukee Spanish Immersion,Milwaukee Spanish Immersion — All Students,2019-20,17.8,1.1,6.6,
chronic_absenteeism,Milwaukee,Milwaukee Spanish Immersion,Milwaukee Spanish Immersion — All Students,2020-21,18.6,0.8,4.5,
chronic_absenteeism,Milwaukee,Milwaukee Spanish Immersion,Milwaukee Spanish Immersion — All Students,2021-22,34.3,15.7,84.4,
chronic_absenteeism,Milwaukee,Milwaukee Spanish Immersion,Milwaukee Spanish Immersion — All Students,2022-23,19.1,-15.2,-44.3,
chronic_absenteeism,Milwaukee,Milwaukee Spanish Immersion,Milwaukee Spanish Immersion — All Students,2023-24,21.1,2.0,10.5,
chronic_absenteeism,Milwaukee,Milwaukee Spanish Immersion,Milwaukee Spanish Immersion — All Students,2024-25,20.6,-0.5,-2.4,
chronic_absenteeism,Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2018-19,36.6,,,
chronic_absenteeism,Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2019-20,25.8,-10.8,-29.5,
chronic_absenteeism,Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2020-21,23.4,-2.4,-9.3,
chronic_absenteeism,Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2021-22,56.5,33.1,141.5,
chronic_absenteeism,Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2022-23,56.1,-0.4,-0.7,
chronic_absenteeism,Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2023-24,57.3,1.2,2.1,
chronic_absenteeism,Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2024-25,54.3,-3.0,-5.2,
chronic_absenteeism,Milwaukee,Morgandale Elementary,Morgandale Elementary — All Students,2018-19,21.8,,,
chronic_absenteeism,Milwaukee,Morgandale Elementary,Morgandale Elementary — All Students,2019-20,20.7,-1.1,-5.0,
chronic_absenteeism,Milwaukee,Morgandale Elementary,Morgandale Elementary — All Students,2020-21,22.0,1.3,6.3,
chronic_absenteeism,Milwaukee,Morgandale Elementary,Morgandale Elementary — All Students,2021-22,48.3,26.3,119.5,
chronic_absenteeism,Milwaukee,Morgandale Elementary,Morgandale Elementary — All Students,2022-23,43.1,-5.2,-10.8,
chronic_absenteeism,Milwaukee,Morgandale Elementary,Morgandale Elementary — All Students,2023-24,37.8,-5.3,-12.3,
chronic_absenteeism,Milwaukee,Morgandale Elementary,Morgandale Elementary — All Students,2024-25,35.6,-2.2,-5.8,
chronic_absenteeism,Milwaukee,Morse Mid,Morse Mid — All Students,2018-19,33.5,,,
chronic_absenteeism,Milwaukee,Morse Mid,Morse Mid — All Students,2019-20,47.6,14.1,42.1,
chronic_absenteeism,Milwaukee,Morse Mid,Morse Mid — All Students,2020-21,60.6,13.0,27.3,
chronic_absenteeism,Milwaukee,Morse Mid,Morse Mid — All Students,2021-22,75.0,14.4,23.8,
chronic_absenteeism,Milwaukee,Morse Mid,Morse Mid — All Students,2022-23,67.4,-7.6,-10.1,
chronic_absenteeism,Milwaukee,Morse Mid,Morse Mid — All Students,2023-24,62.8,-4.6,-6.8,
chronic_absenteeism,Milwaukee,Morse Mid,Morse Mid — All Students,2024-25,54.9,-7.9,-12.6,
chronic_absenteeism,Milwaukee,NOVA Tech-Northwest Opportunities Vocational Academy Technical High,NOVA Tech-Northwest Opportunities Vocational Academy Technical High — All Students,2018-19,87.3,,,
chronic_absenteeism,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,NOVA-Northwest Opportunities Vocational Academy — All Students,2018-19,74.8,,,
chronic_absenteeism,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,NOVA-Northwest Opportunities Vocational Academy — All Students,2019-20,65.2,-9.6,-12.8,
chronic_absenteeism,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,NOVA-Northwest Opportunities Vocational Academy — All Students,2020-21,81.1,15.9,24.4,
chronic_absenteeism,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,NOVA-Northwest Opportunities Vocational Academy — All Students,2021-22,73.8,-7.3,-9.0,
chronic_absenteeism,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,NOVA-Northwest Opportunities Vocational Academy — All Students,2022-23,83.7,9.9,13.4,
chronic_absenteeism,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,NOVA-Northwest Opportunities Vocational Academy — All Students,2023-24,91.8,8.1,9.7,
chronic_absenteeism,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,NOVA-Northwest Opportunities Vocational Academy — All Students,2024-25,98.8,7.0,7.6,
chronic_absenteeism,Milwaukee,Neeskara Elementary,Neeskara Elementary — All Students,2018-19,37.0,,,
chronic_absenteeism,Milwaukee,Neeskara Elementary,Neeskara Elementary — All Students,2019-20,33.8,-3.2,-8.6,
chronic_absenteeism,Milwaukee,Neeskara Elementary,Neeskara Elementary — All Students,2020-21,47.8,14.0,41.4,
chronic_absenteeism,Milwaukee,Neeskara Elementary,Neeskara Elementary — All Students,2021-22,56.5,8.7,18.2,
chronic_absenteeism,Milwaukee,Neeskara Elementary,Neeskara Elementary — All Students,2022-23,57.0,0.5,0.9,
chronic_absenteeism,Milwaukee,Neeskara Elementary,Neeskara Elementary — All Students,2023-24,57.5,0.5,0.9,
chronic_absenteeism,Milwaukee,Neeskara Elementary,Neeskara Elementary — All Students,2024-25,51.4,-6.1,-10.6,
chronic_absenteeism,Milwaukee,Next Door Charter,Next Door Charter — All Students,2018-19,53.4,,,
chronic_absenteeism,Milwaukee,Next Door Charter,Next Door Charter — All Students,2019-20,47.0,-6.4,-12.0,
chronic_absenteeism,Milwaukee,Next Door Charter,Next Door Charter — All Students,2020-21,80.9,33.9,72.1,
chronic_absenteeism,Milwaukee,Next Door Charter,Next Door Charter — All Students,2021-22,64.6,-16.3,-20.1,
chronic_absenteeism,Milwaukee,Next Door Charter,Next Door Charter — All Students,2022-23,42.3,-22.3,-34.5,
chronic_absenteeism,Milwaukee,Ninety-Fifth Street Elementary,Ninety-Fifth Street Elementary — All Students,2018-19,16.0,,,
chronic_absenteeism,Milwaukee,Ninety-Fifth Street Elementary,Ninety-Fifth Street Elementary — All Students,2019-20,18.6,2.6,16.3,
chronic_absenteeism,Milwaukee,Ninety-Fifth Street Elementary,Ninety-Fifth Street Elementary — All Students,2020-21,16.3,-2.3,-12.4,
chronic_absenteeism,Milwaukee,Ninety-Fifth Street Elementary,Ninety-Fifth Street Elementary — All Students,2021-22,45.8,29.5,181.0,
chronic_absenteeism,Milwaukee,Ninety-Fifth Street Elementary,Ninety-Fifth Street Elementary — All Students,2022-23,33.2,-12.6,-27.5,
chronic_absenteeism,Milwaukee,Ninety-Fifth Street Elementary,Ninety-Fifth Street Elementary — All Students,2023-24,35.6,2.4,7.2,
chronic_absenteeism,Milwaukee,Ninety-Fifth Street Elementary,Ninety-Fifth Street Elementary — All Students,2024-25,34.9,-0.7,-2.0,
chronic_absenteeism,Milwaukee,North Division High,North Division High — All Students,2018-19,77.3,,,
chronic_absenteeism,Milwaukee,North Division High,North Division High — All Students,2019-20,75.3,-2.0,-2.6,
chronic_absenteeism,Milwaukee,North Division High,North Division High — All Students,2020-21,80.2,4.9,6.5,
chronic_absenteeism,Milwaukee,North Division High,North Division High — All Students,2021-22,93.4,13.2,16.5,
chronic_absenteeism,Milwaukee,North Division High,North Division High — All Students,2022-23,84.8,-8.6,-9.2,
chronic_absenteeism,Milwaukee,North Division High,North Division High — All Students,2023-24,85.9,1.1,1.3,
chronic_absenteeism,Milwaukee,North Division High,North Division High — All Students,2024-25,88.4,2.5,2.9,
chronic_absenteeism,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2018-19,74.4,,,
chronic_absenteeism,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2019-20,70.7,-3.7,-5.0,
chronic_absenteeism,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2020-21,83.0,12.3,17.4,
chronic_absenteeism,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2021-22,91.0,8.0,9.6,
chronic_absenteeism,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2022-23,88.9,-2.1,-2.3,
chronic_absenteeism,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2023-24,82.9,-6.0,-6.7,
chronic_absenteeism,Milwaukee,Obama School of Career and Technical Education,Obama School of Career and Technical Education — All Students,2024-25,78.1,-4.8,-5.8,
chronic_absenteeism,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2018-19,22.4,,,
chronic_absenteeism,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2019-20,22.8,0.4,1.8,
chronic_absenteeism,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2020-21,27.6,4.8,21.1,
chronic_absenteeism,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2021-22,45.2,17.6,63.8,
chronic_absenteeism,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2022-23,43.1,-2.1,-4.6,
chronic_absenteeism,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2023-24,43.9,0.8,1.9,
chronic_absenteeism,Milwaukee,Parkview Elementary,Parkview Elementary — All Students,2024-25,37.2,-6.7,-15.3,
chronic_absenteeism,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2018-19,23.2,,,
chronic_absenteeism,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2019-20,24.7,1.5,6.5,
chronic_absenteeism,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2020-21,41.0,16.3,66.0,
chronic_absenteeism,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2021-22,65.6,24.6,60.0,
chronic_absenteeism,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2022-23,47.0,-18.6,-28.4,
chronic_absenteeism,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2023-24,40.2,-6.8,-14.5,
chronic_absenteeism,Milwaukee,Pratt Elementary,Pratt Elementary — All Students,2024-25,45.8,5.6,13.9,
chronic_absenteeism,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2018-19,88.1,,,
chronic_absenteeism,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2019-20,94.8,6.7,7.6,
chronic_absenteeism,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2020-21,100.0,5.2,5.5,
chronic_absenteeism,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2021-22,98.0,-2.0,-2.0,
chronic_absenteeism,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2022-23,100.0,2.0,2.0,
chronic_absenteeism,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2023-24,96.1,-3.9,-3.9,
chronic_absenteeism,Milwaukee,Project STAY-Supporting Teachers and Youth,Project STAY-Supporting Teachers and Youth — All Students,2024-25,91.1,-5.0,-5.2,
chronic_absenteeism,Milwaukee,Pulaski High,Pulaski High — All Students,2018-19,69.0,,,
chronic_absenteeism,Milwaukee,Pulaski High,Pulaski High — All Students,2019-20,65.0,-4.0,-5.8,
chronic_absenteeism,Milwaukee,Pulaski High,Pulaski High — All Students,2020-21,65.0,0.0,0.0,
chronic_absenteeism,Milwaukee,Pulaski High,Pulaski High — All Students,2021-22,84.4,19.4,29.8,
chronic_absenteeism,Milwaukee,Pulaski High,Pulaski High — All Students,2022-23,79.3,-5.1,-6.0,
chronic_absenteeism,Milwaukee,Pulaski High,Pulaski High — All Students,2023-24,76.5,-2.8,-3.5,
chronic_absenteeism,Milwaukee,Pulaski High,Pulaski High — All Students,2024-25,77.7,1.2,1.6,
chronic_absenteeism,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2018-19,16.3,,,
chronic_absenteeism,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2019-20,16.0,-0.3,-1.8,
chronic_absenteeism,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2020-21,9.6,-6.4,-40.0,
chronic_absenteeism,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2021-22,24.7,15.1,157.3,
chronic_absenteeism,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2022-23,19.8,-4.9,-19.8,
chronic_absenteeism,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2023-24,17.5,-2.3,-11.6,
chronic_absenteeism,Milwaukee,Reagan College Preparatory High,Reagan College Preparatory High — All Students,2024-25,19.7,2.2,12.6,
chronic_absenteeism,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2018-19,28.5,,,
chronic_absenteeism,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2019-20,25.9,-2.6,-9.1,
chronic_absenteeism,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2020-21,28.1,2.2,8.5,
chronic_absenteeism,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2021-22,56.7,28.6,101.8,
chronic_absenteeism,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2022-23,27.5,-29.2,-51.5,
chronic_absenteeism,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2023-24,16.1,-11.4,-41.5,
chronic_absenteeism,Milwaukee,Riley Dual Language Montessori School,Riley Dual Language Montessori School — All Students,2024-25,17.1,1.0,6.2,
chronic_absenteeism,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2018-19,49.7,,,
chronic_absenteeism,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2019-20,29.5,-20.2,-40.6,
chronic_absenteeism,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2020-21,22.9,-6.6,-22.4,
chronic_absenteeism,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2021-22,60.8,37.9,165.5,
chronic_absenteeism,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2022-23,37.0,-23.8,-39.1,
chronic_absenteeism,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2023-24,52.4,15.4,41.6,
chronic_absenteeism,Milwaukee,River Trail School of Agricultural Science,River Trail School of Agricultural Science — All Students,2024-25,28.6,-23.8,-45.4,
chronic_absenteeism,Milwaukee,Riverside High,Riverside High — All Students,2018-19,38.6,,,
chronic_absenteeism,Milwaukee,Riverside High,Riverside High — All Students,2019-20,36.7,-1.9,-4.9,
chronic_absenteeism,Milwaukee,Riverside High,Riverside High — All Students,2020-21,33.2,-3.5,-9.5,
chronic_absenteeism,Milwaukee,Riverside High,Riverside High — All Students,2021-22,59.5,26.3,79.2,
chronic_absenteeism,Milwaukee,Riverside High,Riverside High — All Students,2022-23,60.3,0.8,1.3,
chronic_absenteeism,Milwaukee,Riverside High,Riverside High — All Students,2023-24,63.5,3.2,5.3,
chronic_absenteeism,Milwaukee,Riverside High,Riverside High — All Students,2024-25,65.0,1.5,2.4,
chronic_absenteeism,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2018-19,44.8,,,
chronic_absenteeism,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2019-20,40.6,-4.2,-9.4,
chronic_absenteeism,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2020-21,42.2,1.6,3.9,
chronic_absenteeism,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2021-22,78.1,35.9,85.1,
chronic_absenteeism,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2022-23,65.2,-12.9,-16.5,
chronic_absenteeism,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2023-24,61.1,-4.1,-6.3,
chronic_absenteeism,Milwaukee,Riverwest Elementary,Riverwest Elementary — All Students,2024-25,61.5,0.4,0.7,
chronic_absenteeism,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2018-19,19.8,,,
chronic_absenteeism,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2019-20,19.8,0.0,0.0,
chronic_absenteeism,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2020-21,22.8,3.0,15.2,
chronic_absenteeism,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2021-22,51.6,28.8,126.3,
chronic_absenteeism,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2022-23,41.1,-10.5,-20.3,
chronic_absenteeism,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2023-24,35.1,-6.0,-14.6,
chronic_absenteeism,Milwaukee,Rogers Street Academy,Rogers Street Academy — All Students,2024-25,37.8,2.7,7.7,
chronic_absenteeism,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2018-19,49.4,,,
chronic_absenteeism,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2019-20,42.0,-7.4,-15.0,
chronic_absenteeism,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2020-21,37.9,-4.1,-9.8,
chronic_absenteeism,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2021-22,76.7,38.8,102.4,
chronic_absenteeism,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2022-23,62.3,-14.4,-18.8,
chronic_absenteeism,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2023-24,63.3,1.0,1.6,
chronic_absenteeism,Milwaukee,Roosevelt Middle,Roosevelt Middle — All Students,2024-25,63.0,-0.3,-0.5,
chronic_absenteeism,Milwaukee,Shalom High,Shalom High — All Students,2018-19,94.0,,,
chronic_absenteeism,Milwaukee,Shalom High,Shalom High — All Students,2019-20,79.7,-14.3,-15.2,
chronic_absenteeism,Milwaukee,Shalom High,Shalom High — All Students,2020-21,67.7,-12.0,-15.1,
chronic_absenteeism,Milwaukee,Shalom High,Shalom High — All Students,2021-22,86.4,18.7,27.6,
chronic_absenteeism,Milwaukee,Shalom High,Shalom High — All Students,2022-23,80.4,-6.0,-6.9,
chronic_absenteeism,Milwaukee,Shalom High,Shalom High — All Students,2023-24,85.5,5.1,6.3,
chronic_absenteeism,Milwaukee,Shalom High,Shalom High — All Students,2024-25,87.1,1.6,1.9,
chronic_absenteeism,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2018-19,54.9,,,
chronic_absenteeism,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2019-20,41.0,-13.9,-25.3,
chronic_absenteeism,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2020-21,54.7,13.7,33.4,
chronic_absenteeism,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2021-22,78.2,23.5,43.0,
chronic_absenteeism,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2022-23,66.4,-11.8,-15.1,
chronic_absenteeism,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2023-24,65.8,-0.6,-0.9,
chronic_absenteeism,Milwaukee,Sherman Elementary,Sherman Elementary — All Students,2024-25,67.7,1.9,2.9,
chronic_absenteeism,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2018-19,38.4,,,
chronic_absenteeism,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2019-20,30.4,-8.0,-20.8,
chronic_absenteeism,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2020-21,41.9,11.5,37.8,
chronic_absenteeism,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2021-22,66.2,24.3,58.0,
chronic_absenteeism,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2022-23,55.5,-10.7,-16.2,
chronic_absenteeism,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2023-24,65.9,10.4,18.7,
chronic_absenteeism,Milwaukee,Siefert Elementary,Siefert Elementary — All Students,2024-25,63.7,-2.2,-3.3,
chronic_absenteeism,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2018-19,91.2,,,
chronic_absenteeism,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2019-20,100.0,8.8,9.6,
chronic_absenteeism,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2020-21,94.7,-5.3,-5.3,
chronic_absenteeism,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2021-22,93.8,-0.9,-1.0,
chronic_absenteeism,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2022-23,94.6,0.8,0.9,
chronic_absenteeism,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2023-24,88.6,-6.0,-6.3,
chronic_absenteeism,Milwaukee,South Accelerated Academy,South Accelerated Academy — All Students,2024-25,100.0,11.4,12.9,
chronic_absenteeism,Milwaukee,South Division High,South Division High — All Students,2018-19,59.9,,,
chronic_absenteeism,Milwaukee,South Division High,South Division High — All Students,2019-20,58.1,-1.8,-3.0,
chronic_absenteeism,Milwaukee,South Division High,South Division High — All Students,2020-21,55.1,-3.0,-5.2,
chronic_absenteeism,Milwaukee,South Division High,South Division High — All Students,2021-22,75.1,20.0,36.3,
chronic_absenteeism,Milwaukee,South Division High,South Division High — All Students,2022-23,71.5,-3.6,-4.8,
chronic_absenteeism,Milwaukee,South Division High,South Division High — All Students,2023-24,68.9,-2.6,-3.6,
chronic_absenteeism,Milwaukee,South Division High,South Division High — All Students,2024-25,62.3,-6.6,-9.6,
