metric,subject,dimension,district,school,year,focus_group,focus_rate,reference_group,reference_rate,focus_reference_ratio,highest_group,highest_rate,lowest_group,lowest_rate,high_low_ratio
forward,math,Disability Status,West Allis-West Milwaukee,Jefferson Elementary,2024-25,SwoD,29.8,SwD,2.8,10.64,SwoD,29.8,SwD,2.8,10.64
forward,math,Disability Status,Milwaukee,Alcott Elementary,2024-25,SwoD,18.7,SwD,2.3,8.13,SwoD,18.7,SwD,2.3,8.13
forward,math,Disability Status,Oak Creek-Franklin Joint,Forest Ridge Elementary,2024-25,SwoD,51.1,SwD,6.5,7.86,SwoD,51.1,SwD,6.5,7.86
forward,math,Disability Status,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,2024-25,SwoD,29.7,SwD,3.8,7.82,SwoD,29.7,SwD,3.8,7.82
forward,math,Disability Status,Cudahy,Cudahy Middle,2024-25,SwoD,39.0,SwD,5.0,7.8,SwoD,39.0,SwD,5.0,7.8
forward,math,Disability Status,Seeds of Health,Seeds of Health Elementary Program,2024-25,SwoD,25.0,SwD,3.3,7.58,SwoD,25.0,SwD,3.3,7.58
forward,math,Disability Status,Milwaukee,Rogers Street Academy,2024-25,SwoD,22.2,SwD,3.1,7.16,SwoD,22.2,SwD,3.1,7.16
forward,math,Disability Status,Milwaukee,Engleburg Elementary,2024-25,SwoD,20.6,SwD,3.0,6.87,SwoD,20.6,SwD,3.0,6.87
forward,math,Disability Status,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2024-25,SwoD,37.1,SwD,5.7,6.51,SwoD,37.1,SwD,5.7,6.51
forward,math,Disability Status,Milwaukee,Gaenslen Elementary,2024-25,SwoD,5.6,SwD,0.9,6.22,SwoD,5.6,SwD,0.9,6.22
forward,math,Disability Status,Milwaukee,Allen-Field Elementary,2024-25,SwoD,19.3,SwD,3.3,5.85,SwoD,19.3,SwD,3.3,5.85
forward,math,Disability Status,Milwaukee,Academy of Accelerated Learning,2024-25,SwoD,49.4,SwD,8.5,5.81,SwoD,49.4,SwD,8.5,5.81
forward,math,Disability Status,Milwaukee,Whitman Elementary,2024-25,SwoD,48.2,SwD,8.3,5.81,SwoD,48.2,SwD,8.3,5.81
forward,math,Disability Status,Milwaukee,Milwaukee College Preparatory School -- 38th Street,2024-25,SwoD,35.1,SwD,6.7,5.24,SwoD,35.1,SwD,6.7,5.24
forward,math,Disability Status,Milwaukee,Morse Mid,2024-25,SwoD,10.4,SwD,2.0,5.2,SwoD,10.4,SwD,2.0,5.2
forward,math,Disability Status,Milwaukee,Bethune Academy,2024-25,SwoD,14.0,SwD,2.7,5.19,SwoD,14.0,SwD,2.7,5.19
forward,math,Disability Status,Milwaukee,Congress Elementary,2024-25,SwoD,7.2,SwD,1.4,5.14,SwoD,7.2,SwD,1.4,5.14
forward,math,Disability Status,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,2024-25,SwoD,40.9,SwD,8.0,5.11,SwoD,40.9,SwD,8.0,5.11
forward,math,Disability Status,Milwaukee,Hartford Avenue Elementary,2024-25,SwD,9.5,SwoD,1.9,5.0,SwD,9.5,SwoD,1.9,5.0
forward,math,Disability Status,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2024-25,SwoD,50.0,SwD,10.0,5.0,SwoD,50.0,SwD,10.0,5.0
forward,math,Disability Status,Oak Creek-Franklin Joint,Edgewood Elementary,2024-25,SwoD,66.5,SwD,14.3,4.65,SwoD,66.5,SwD,14.3,4.65
forward,math,Disability Status,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,SwoD,71.2,SwD,15.6,4.56,SwoD,71.2,SwD,15.6,4.56
forward,math,Disability Status,Franklin Public,Forest Park Middle,2024-25,SwoD,74.5,SwD,16.5,4.52,SwoD,74.5,SwD,16.5,4.52
forward,math,Disability Status,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2024-25,SwoD,53.0,SwD,12.1,4.38,SwoD,53.0,SwD,12.1,4.38
forward,math,Disability Status,South Milwaukee,Blakewood Elementary,2024-25,SwoD,57.4,SwD,13.3,4.32,SwoD,57.4,SwD,13.3,4.32
forward,math,Disability Status,Milwaukee,Humboldt Park Elementary,2024-25,SwoD,34.6,SwD,8.3,4.17,SwoD,34.6,SwD,8.3,4.17
forward,math,Disability Status,Milwaukee,Thoreau Elementary,2024-25,SwoD,13.3,SwD,3.2,4.16,SwoD,13.3,SwD,3.2,4.16
forward,math,Disability Status,Milwaukee,MacDowell Montessori School K3-12,2024-25,SwoD,25.1,SwD,6.2,4.05,SwoD,25.1,SwD,6.2,4.05
forward,math,Disability Status,Milwaukee,Curtin Elementary,2024-25,SwoD,16.9,SwD,4.3,3.93,SwoD,16.9,SwD,4.3,3.93
forward,math,Disability Status,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2024-25,SwoD,16.5,SwD,4.2,3.93,SwoD,16.5,SwD,4.2,3.93
forward,math,Disability Status,Greenfield,Elm Dale Elementary,2024-25,SwoD,74.1,SwD,19.0,3.9,SwoD,74.1,SwD,19.0,3.9
forward,math,Disability Status,Oak Creek-Franklin Joint,Deerfield Elementary,2024-25,SwoD,74.8,SwD,19.2,3.9,SwoD,74.8,SwD,19.2,3.9
forward,math,Disability Status,Milwaukee,Barton Elementary,2024-25,SwoD,13.2,SwD,3.4,3.88,SwoD,13.2,SwD,3.4,3.88
forward,math,Disability Status,Greenfield,Greenfield Middle,2024-25,SwoD,43.7,SwD,11.4,3.83,SwoD,43.7,SwD,11.4,3.83
forward,math,Disability Status,Oak Creek-Franklin Joint,Carollton Elementary,2024-25,SwoD,84.8,SwD,22.2,3.82,SwoD,84.8,SwD,22.2,3.82
forward,math,Disability Status,Milwaukee,Kluge Elementary,2024-25,SwoD,11.4,SwD,3.0,3.8,SwoD,11.4,SwD,3.0,3.8
forward,math,Disability Status,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2024-25,SwoD,40.5,SwD,10.8,3.75,SwoD,40.5,SwD,10.8,3.75
forward,math,Disability Status,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,SwoD,39.0,SwD,10.5,3.71,SwoD,39.0,SwD,10.5,3.71
forward,math,Disability Status,Milwaukee,Wedgewood Park School,2024-25,SwoD,21.2,SwD,5.8,3.66,SwoD,21.2,SwD,5.8,3.66
forward,math,Disability Status,Oak Creek-Franklin Joint,Oak Creek West Middle,2024-25,SwoD,68.1,SwD,19.0,3.58,SwoD,68.1,SwD,19.0,3.58
forward,math,Disability Status,Milwaukee,U S Grant School,2024-25,SwoD,20.7,SwD,5.8,3.57,SwoD,20.7,SwD,5.8,3.57
forward,math,Disability Status,Milwaukee,Maryland Montessori,2024-25,SwoD,56.1,SwD,15.8,3.55,SwoD,56.1,SwD,15.8,3.55
forward,math,Disability Status,Milwaukee,Roosevelt Middle,2024-25,SwoD,9.1,SwD,2.6,3.5,SwoD,9.1,SwD,2.6,3.5
forward,math,Disability Status,Milwaukee,Fernwood Montessori,2024-25,SwoD,55.1,SwD,15.8,3.49,SwoD,55.1,SwD,15.8,3.49
forward,math,Disability Status,Brown Deer,Brown Deer Middle/High,2024-25,SwoD,46.8,SwD,13.5,3.47,SwoD,46.8,SwD,13.5,3.47
forward,math,Disability Status,Greendale,Highland View Elementary,2024-25,SwoD,82.5,SwD,23.8,3.47,SwoD,82.5,SwD,23.8,3.47
forward,math,Disability Status,Cudahy,Mitchell Elementary,2024-25,SwoD,50.9,SwD,14.7,3.46,SwoD,50.9,SwD,14.7,3.46
forward,math,Disability Status,Milwaukee,Bay View Montessori School,2024-25,SwoD,48.2,SwD,14.3,3.37,SwoD,48.2,SwD,14.3,3.37
forward,math,Disability Status,Milwaukee,Greenfield Bilingual,2024-25,SwoD,18.1,SwD,5.4,3.35,SwoD,18.1,SwD,5.4,3.35
forward,math,Disability Status,Milwaukee,Lincoln Middle,2024-25,SwoD,6.3,SwD,1.9,3.32,SwoD,6.3,SwD,1.9,3.32
forward,math,Disability Status,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,SwoD,60.2,SwD,18.3,3.29,SwoD,60.2,SwD,18.3,3.29
forward,math,Disability Status,United Community Center,Bruce Guadalupe,2024-25,SwoD,53.7,SwD,16.3,3.29,SwoD,53.7,SwD,16.3,3.29
forward,math,Disability Status,Saint Francis,Deer Creek Intermediate,2024-25,SwoD,60.3,SwD,18.4,3.28,SwoD,60.3,SwD,18.4,3.28
forward,math,Disability Status,West Allis-West Milwaukee,Wilson Elementary,2024-25,SwoD,37.0,SwD,11.4,3.25,SwoD,37.0,SwD,11.4,3.25
forward,math,Disability Status,Milwaukee,Hayes Bilingual School,2024-25,SwoD,17.5,SwD,5.6,3.12,SwoD,17.5,SwD,5.6,3.12
forward,math,Disability Status,Milwaukee,Morgandale Elementary,2024-25,SwoD,21.2,SwD,6.8,3.12,SwoD,21.2,SwD,6.8,3.12
forward,math,Disability Status,Oak Creek-Franklin Joint,Shepard Hills Elementary,2024-25,SwoD,59.3,SwD,19.0,3.12,SwoD,59.3,SwD,19.0,3.12
forward,math,Disability Status,West Allis-West Milwaukee,Irving Elementary,2024-25,SwoD,39.6,SwD,12.9,3.07,SwoD,39.6,SwD,12.9,3.07
forward,math,Disability Status,West Allis-West Milwaukee,Walker Elementary,2024-25,SwoD,55.8,SwD,18.2,3.07,SwoD,55.8,SwD,18.2,3.07
forward,math,Disability Status,Whitnall,Whitnall Middle,2024-25,SwoD,77.6,SwD,25.4,3.06,SwoD,77.6,SwD,25.4,3.06
forward,math,Disability Status,Milwaukee,Doerfler Elementary,2024-25,SwoD,12.7,SwD,4.2,3.02,SwoD,12.7,SwD,4.2,3.02
forward,math,Disability Status,Milwaukee,Garland Elementary,2024-25,SwoD,18.4,SwD,6.1,3.02,SwoD,18.4,SwD,6.1,3.02
forward,math,Disability Status,Wauwatosa,Whitman Middle,2024-25,SwoD,51.1,SwD,17.1,2.99,SwoD,51.1,SwD,17.1,2.99
forward,math,Disability Status,Milwaukee,Hampton Elementary,2024-25,SwoD,29.8,SwD,10.0,2.98,SwoD,29.8,SwD,10.0,2.98
forward,math,Disability Status,Greendale,Greendale Middle,2024-25,SwoD,72.0,SwD,24.6,2.93,SwoD,72.0,SwD,24.6,2.93
forward,math,Disability Status,South Milwaukee,South Milwaukee Middle,2024-25,SwoD,32.8,SwD,11.2,2.93,SwoD,32.8,SwD,11.2,2.93
forward,math,Disability Status,Milwaukee,Cass Street Elementary,2024-25,SwoD,10.8,SwD,3.7,2.92,SwoD,10.8,SwD,3.7,2.92
forward,math,Disability Status,Milwaukee,Longfellow Elementary,2024-25,SwoD,11.4,SwD,3.9,2.92,SwoD,11.4,SwD,3.9,2.92
forward,math,Disability Status,Milwaukee,Clement Avenue Elementary,2024-25,SwoD,38.6,SwD,13.8,2.8,SwoD,38.6,SwD,13.8,2.8
forward,math,Disability Status,Brown Deer,Brown Deer Elementary,2024-25,SwoD,62.0,SwD,23.3,2.66,SwoD,62.0,SwD,23.3,2.66
forward,math,Disability Status,Greenfield,Maple Grove Elementary,2024-25,SwoD,37.4,SwD,14.3,2.62,SwoD,37.4,SwD,14.3,2.62
forward,math,Disability Status,Milwaukee,Burbank Elementary,2024-25,SwoD,10.7,SwD,4.1,2.61,SwoD,10.7,SwD,4.1,2.61
forward,math,Disability Status,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2024-25,SwoD,50.4,SwD,19.5,2.58,SwoD,50.4,SwD,19.5,2.58
forward,math,Disability Status,West Allis-West Milwaukee,Horace Mann Elementary,2024-25,SwoD,26.4,SwD,10.3,2.56,SwoD,26.4,SwD,10.3,2.56
forward,math,Disability Status,Milwaukee,Forest Home Elementary,2024-25,SwoD,27.7,SwD,10.9,2.54,SwoD,27.7,SwD,10.9,2.54
forward,math,Disability Status,Milwaukee,Cooper Elementary,2024-25,SwoD,58.2,SwD,23.3,2.5,SwoD,58.2,SwD,23.3,2.5
forward,math,Disability Status,West Allis-West Milwaukee,West Milwaukee Intermediate,2024-25,SwoD,31.2,SwD,12.5,2.5,SwoD,31.2,SwD,12.5,2.5
forward,math,Disability Status,Franklin Public,Robinwood Elementary,2024-25,SwoD,75.8,SwD,31.0,2.45,SwoD,75.8,SwD,31.0,2.45
forward,math,Disability Status,Milwaukee,La Causa Charter School,2024-25,SwoD,17.9,SwD,7.5,2.39,SwoD,17.9,SwD,7.5,2.39
forward,math,Disability Status,South Milwaukee,Rawson Elementary,2024-25,SwoD,32.1,SwD,13.6,2.36,SwoD,32.1,SwD,13.6,2.36
forward,math,Disability Status,Glendale-River Hills,Glen Hills Middle,2024-25,SwoD,55.8,SwD,25.0,2.23,SwoD,55.8,SwD,25.0,2.23
forward,math,Disability Status,Milwaukee,Stuart Elementary,2024-25,SwoD,33.3,SwD,15.0,2.22,SwoD,33.3,SwD,15.0,2.22
forward,math,Disability Status,Whitnall,Edgerton Elementary,2024-25,SwoD,74.7,SwD,34.4,2.17,SwoD,74.7,SwD,34.4,2.17
forward,math,Disability Status,Milwaukee,Neeskara Elementary,2024-25,SwoD,8.7,SwD,4.1,2.12,SwoD,8.7,SwD,4.1,2.12
forward,math,Disability Status,Whitefish Bay,Whitefish Bay Middle,2024-25,SwoD,90.1,SwD,44.9,2.01,SwoD,90.1,SwD,44.9,2.01
forward,math,Disability Status,Milwaukee,Highland Community School,2024-25,SwoD,51.9,SwD,26.0,2.0,SwoD,51.9,SwD,26.0,2.0
forward,math,Disability Status,Maple Dale-Indian Hill,Maple Dale School,2024-25,SwoD,88.5,SwD,44.4,1.99,SwoD,88.5,SwD,44.4,1.99
forward,math,Disability Status,Shorewood,Atwater Elementary,2024-25,SwoD,74.7,SwD,38.1,1.96,SwoD,74.7,SwD,38.1,1.96
forward,math,Disability Status,South Milwaukee,Lakeview Elementary,2024-25,SwoD,43.3,SwD,22.2,1.95,SwoD,43.3,SwD,22.2,1.95
forward,math,Disability Status,Greenfield,Edgewood Elementary,2024-25,SwoD,79.2,SwD,40.9,1.94,SwoD,79.2,SwD,40.9,1.94
forward,math,Disability Status,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2024-25,SwoD,24.3,SwD,12.5,1.94,SwoD,24.3,SwD,12.5,1.94
forward,math,Disability Status,Fox Point J2,Bayside Middle,2024-25,SwoD,95.1,SwD,50.0,1.9,SwoD,95.1,SwD,50.0,1.9
forward,math,Disability Status,Milwaukee,Ninety-Fifth Street Elementary,2024-25,SwoD,23.8,SwD,12.5,1.9,SwoD,23.8,SwD,12.5,1.9
forward,math,Disability Status,Milwaukee,Carver Academy,2024-25,SwoD,8.1,SwD,4.3,1.88,SwoD,8.1,SwD,4.3,1.88
forward,math,Disability Status,Oak Creek-Franklin Joint,Cedar Hills Elementary,2024-25,SwoD,61.9,SwD,33.3,1.86,SwoD,61.9,SwD,33.3,1.86
forward,math,Disability Status,Wauwatosa,Roosevelt Elementary,2024-25,SwoD,81.5,SwD,46.9,1.74,SwoD,81.5,SwD,46.9,1.74
forward,math,Disability Status,Wauwatosa,Longfellow Middle,2024-25,SwoD,78.8,SwD,45.8,1.72,SwoD,78.8,SwD,45.8,1.72
forward,math,Disability Status,Whitnall,Hales Corners Elementary,2024-25,SwoD,71.3,SwD,41.9,1.7,SwoD,71.3,SwD,41.9,1.7
forward,math,Disability Status,Milwaukee,Golda Meir School,2024-25,SwoD,62.7,SwD,37.5,1.67,SwoD,62.7,SwD,37.5,1.67
forward,math,Disability Status,Milwaukee,Mitchell Elementary,2024-25,SwoD,8.5,SwD,5.1,1.67,SwoD,8.5,SwD,5.1,1.67
forward,math,Disability Status,Milwaukee,Milwaukee Spanish Immersion,2024-25,SwoD,28.3,SwD,17.2,1.65,SwoD,28.3,SwD,17.2,1.65
forward,math,Disability Status,Whitefish Bay,Richards Elementary,2024-25,SwoD,92.5,SwD,56.7,1.63,SwoD,92.5,SwD,56.7,1.63
forward,math,Disability Status,Wauwatosa,Lincoln Elementary,2024-25,SwoD,84.0,SwD,54.2,1.55,SwoD,84.0,SwD,54.2,1.55
forward,math,Disability Status,Whitefish Bay,Cumberland Elementary,2024-25,SwoD,82.0,SwD,57.1,1.44,SwoD,82.0,SwD,57.1,1.44
forward,math,Disability Status,Shorewood,Lake Bluff Elementary,2024-25,SwoD,80.5,SwD,56.5,1.42,SwoD,80.5,SwD,56.5,1.42
forward,math,Disability Status,Fox Point J2,Stormonth Elementary,2024-25,SwoD,84.6,SwD,61.9,1.37,SwoD,84.6,SwD,61.9,1.37
forward,math,Disability Status,Milwaukee,Lancaster Elementary,2024-25,SwoD,6.5,SwD,5.0,1.3,SwoD,6.5,SwD,5.0,1.3
forward,math,Disability Status,Milwaukee,Hawthorne Elementary,2024-25,SwoD,10.0,SwD,8.0,1.25,SwoD,10.0,SwD,8.0,1.25
forward,math,Disability Status,Milwaukee,Zablocki Elementary,2024-25,SwoD,22.5,SwD,18.5,1.22,SwoD,22.5,SwD,18.5,1.22
forward,math,Disability Status,Milwaukee,Eighty-First Street Elementary,2024-25,SwoD,5.8,SwD,5.0,1.16,SwoD,5.8,SwD,5.0,1.16
forward,math,Disability Status,Milwaukee,Hawley Environmental School,2024-25,SwoD,8.0,SwD,7.1,1.13,SwoD,8.0,SwD,7.1,1.13
forward,math,Disability Status,Milwaukee,Green Tree Preparatory Academy,2024-25,SwD,3.7,SwoD,3.5,1.06,SwD,3.7,SwoD,3.5,1.06
forward,math,Disability Status,Wauwatosa,Washington Elementary,2024-25,SwD,61.9,SwoD,60.7,1.02,SwD,61.9,SwoD,60.7,1.02
forward,math,Disability Status,Milwaukee,Audubon Technology and Communication Middle,2024-25,SwoD,3.4,SwD,0.0,,SwoD,3.4,SwD,0.0,
forward,math,Disability Status,Milwaukee,Brown Street Academy,2024-25,SwoD,10.6,SwD,0.0,,SwoD,10.6,SwD,0.0,
forward,math,Disability Status,Milwaukee,Browning Elementary,2024-25,SwoD,6.2,SwD,0.0,,SwoD,6.2,SwD,0.0,
forward,math,Disability Status,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2024-25,SwoD,11.9,SwD,0.0,,SwoD,11.9,SwD,0.0,
forward,math,Disability Status,Milwaukee,Carson Academy,2024-25,SwoD,4.7,SwD,0.0,,SwoD,4.7,SwD,0.0,
forward,math,Disability Status,Milwaukee,Clemens Elementary,2024-25,SwoD,8.3,SwD,0.0,,SwoD,8.3,SwD,0.0,
forward,math,Disability Status,Milwaukee,Emerson Elementary,2024-25,SwoD,16.3,SwD,0.0,,SwoD,16.3,SwD,0.0,
forward,math,Disability Status,Milwaukee,Fifty-Third Street Elementary,2024-25,SwoD,6.1,SwD,0.0,,SwoD,6.1,SwD,0.0,
forward,math,Disability Status,Milwaukee,Franklin Elementary,2024-25,SwoD,4.4,SwD,0.0,,SwoD,4.4,SwD,0.0,
forward,math,Disability Status,Milwaukee,Goodrich Elementary,2024-25,SwoD,20.0,SwD,0.0,,SwoD,20.0,SwD,0.0,
forward,math,Disability Status,Milwaukee,Grantosa Drive Elementary,2024-25,SwoD,11.7,SwD,0.0,,SwoD,11.7,SwD,0.0,
forward,math,Disability Status,Milwaukee,Holmes Elementary,2024-25,SwoD,5.3,SwD,0.0,,SwoD,5.3,SwD,0.0,
forward,math,Disability Status,Milwaukee,Jackson Elementary,2024-25,SwoD,4.0,SwD,0.0,,SwoD,4.0,SwD,0.0,
forward,math,Disability Status,Milwaukee,King International Baccalaureate Middle,2024-25,SwoD,2.2,SwD,0.0,,SwoD,2.2,SwD,0.0,
forward,math,Disability Status,Milwaukee,Lincoln Avenue Elementary,2024-25,SwoD,24.3,SwD,0.0,,SwoD,24.3,SwD,0.0,
forward,math,Disability Status,Milwaukee,Manitoba Elementary,2024-25,SwoD,12.5,SwD,0.0,,SwoD,12.5,SwD,0.0,
forward,math,Disability Status,Milwaukee,Metcalfe Elementary,2024-25,SwoD,1.8,SwD,0.0,,SwoD,1.8,SwD,0.0,
forward,math,Disability Status,Milwaukee,Milwaukee Academy of Chinese Language,2024-25,SwoD,10.4,SwD,0.0,,SwoD,10.4,SwD,0.0,
forward,math,Disability Status,Milwaukee,Milwaukee Sign Language Elementary,2024-25,SwoD,13.5,SwD,0.0,,SwoD,13.5,SwD,0.0,
forward,math,Disability Status,Milwaukee,Parkview Elementary,2024-25,SwoD,38.9,SwD,0.0,,SwoD,38.9,SwD,0.0,
forward,math,Disability Status,Milwaukee,River Trail School of Agricultural Science,2024-25,SwoD,5.8,SwD,0.0,,SwoD,5.8,SwD,0.0,
forward,math,Disability Status,Milwaukee,Riverwest Elementary,2024-25,SwoD,9.6,SwD,0.0,,SwoD,9.6,SwD,0.0,
forward,math,Disability Status,Milwaukee,Starms Discovery,2024-25,SwoD,5.9,SwD,0.0,,SwoD,5.9,SwD,0.0,
forward,math,Disability Status,United Community Center,United Community Center Acosta Middle School,2024-25,SwoD,40.3,SwD,0.0,,SwoD,40.3,SwD,0.0,
forward,math,EL Status,Milwaukee,Milwaukee School of Languages,2024-25,Eng Prof,22.8,EL,1.5,15.2,Eng Prof,22.8,EL,1.5,15.2
forward,math,EL Status,United Community Center,United Community Center Acosta Middle School,2024-25,Eng Prof,50.8,EL,5.1,9.96,Eng Prof,50.8,EL,5.1,9.96
forward,math,EL Status,Greenfield,Greenfield Middle,2024-25,Eng Prof,42.0,EL,4.3,9.77,Eng Prof,42.0,EL,4.3,9.77
forward,math,EL Status,South Milwaukee,South Milwaukee Middle,2024-25,Eng Prof,31.7,EL,4.9,6.47,Eng Prof,31.7,EL,4.9,6.47
forward,math,EL Status,Greendale,Greendale Middle,2024-25,Eng Prof,69.9,EL,12.0,5.83,Eng Prof,69.9,EL,12.0,5.83
forward,math,EL Status,Milwaukee,Hayes Bilingual School,2024-25,Eng Prof,41.7,EL,8.8,4.74,Eng Prof,41.7,EL,8.8,4.74
forward,math,EL Status,Franklin Public,Forest Park Middle,2024-25,Eng Prof,71.6,EL,15.2,4.71,Eng Prof,71.6,EL,15.2,4.71
forward,math,EL Status,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,2024-25,Eng Prof,42.6,EL,10.3,4.14,Eng Prof,42.6,EL,10.3,4.14
forward,math,EL Status,Milwaukee,Wedgewood Park School,2024-25,Eng Prof,21.7,EL,5.3,4.09,Eng Prof,21.7,EL,5.3,4.09
forward,math,EL Status,Wauwatosa,Whitman Middle,2024-25,Eng Prof,47.8,EL,13.0,3.68,Eng Prof,47.8,EL,13.0,3.68
forward,math,EL Status,Milwaukee,Manitoba Elementary,2024-25,Eng Prof,11.7,EL,3.3,3.55,Eng Prof,11.7,EL,3.3,3.55
forward,math,EL Status,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2024-25,Eng Prof,38.0,EL,11.1,3.42,Eng Prof,38.0,EL,11.1,3.42
forward,math,EL Status,Milwaukee,Milwaukee Parkside School,2024-25,Eng Prof,36.1,EL,10.9,3.31,Eng Prof,36.1,EL,10.9,3.31
forward,math,EL Status,Milwaukee,Fratney Elementary,2024-25,Eng Prof,23.5,EL,7.3,3.22,Eng Prof,23.5,EL,7.3,3.22
forward,math,EL Status,Milwaukee,Greenfield Bilingual,2024-25,Eng Prof,23.5,EL,8.4,2.8,Eng Prof,23.5,EL,8.4,2.8
forward,math,EL Status,Milwaukee,Zablocki Elementary,2024-25,Eng Prof,27.5,EL,10.5,2.62,Eng Prof,27.5,EL,10.5,2.62
forward,math,EL Status,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2024-25,Eng Prof,37.9,EL,14.7,2.58,Eng Prof,37.9,EL,14.7,2.58
forward,math,EL Status,Milwaukee,U S Grant School,2024-25,Eng Prof,25.7,EL,10.4,2.47,Eng Prof,25.7,EL,10.4,2.47
forward,math,EL Status,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,Eng Prof,68.5,EL,30.0,2.28,Eng Prof,68.5,EL,30.0,2.28
forward,math,EL Status,United Community Center,Bruce Guadalupe,2024-25,Eng Prof,57.9,EL,25.5,2.27,Eng Prof,57.9,EL,25.5,2.27
forward,math,EL Status,Milwaukee,Vieau Elementary,2024-25,Eng Prof,28.7,EL,12.8,2.24,Eng Prof,28.7,EL,12.8,2.24
forward,math,EL Status,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,Eng Prof,43.9,EL,19.8,2.22,Eng Prof,43.9,EL,19.8,2.22
forward,math,EL Status,Seeds of Health,Seeds of Health Elementary Program,2024-25,Eng Prof,27.0,EL,12.3,2.2,Eng Prof,27.0,EL,12.3,2.2
forward,math,EL Status,Cudahy,Cudahy Middle,2024-25,Eng Prof,35.1,EL,16.0,2.19,Eng Prof,35.1,EL,16.0,2.19
forward,math,EL Status,Milwaukee,Humboldt Park Elementary,2024-25,Eng Prof,38.7,EL,18.6,2.08,Eng Prof,38.7,EL,18.6,2.08
forward,math,EL Status,Milwaukee,Morgandale Elementary,2024-25,Eng Prof,24.1,EL,11.8,2.04,Eng Prof,24.1,EL,11.8,2.04
forward,math,EL Status,Milwaukee,Curtin Elementary,2024-25,Eng Prof,22.3,EL,11.0,2.03,Eng Prof,22.3,EL,11.0,2.03
forward,math,EL Status,Milwaukee,La Causa Charter School,2024-25,Eng Prof,19.1,EL,9.9,1.93,Eng Prof,19.1,EL,9.9,1.93
forward,math,EL Status,Oak Creek-Franklin Joint,Forest Ridge Elementary,2024-25,Eng Prof,48.8,EL,25.6,1.91,Eng Prof,48.8,EL,25.6,1.91
forward,math,EL Status,Milwaukee,Victory Elementary,2024-25,Eng Prof,22.9,EL,12.7,1.8,Eng Prof,22.9,EL,12.7,1.8
forward,math,EL Status,Milwaukee,Parkview Elementary,2024-25,EL,43.6,Eng Prof,24.4,1.79,EL,43.6,Eng Prof,24.4,1.79
forward,math,EL Status,Oak Creek-Franklin Joint,Oak Creek West Middle,2024-25,Eng Prof,65.9,EL,37.3,1.77,Eng Prof,65.9,EL,37.3,1.77
forward,math,EL Status,Greenfield,Maple Grove Elementary,2024-25,Eng Prof,34.8,EL,20.0,1.74,Eng Prof,34.8,EL,20.0,1.74
forward,math,EL Status,Milwaukee,Garland Elementary,2024-25,Eng Prof,26.5,EL,16.0,1.66,Eng Prof,26.5,EL,16.0,1.66
forward,math,EL Status,Milwaukee,Audubon Technology and Communication Middle,2024-25,Eng Prof,3.3,EL,2.0,1.65,Eng Prof,3.3,EL,2.0,1.65
forward,math,EL Status,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,Eng Prof,48.8,EL,30.4,1.61,Eng Prof,48.8,EL,30.4,1.61
forward,math,EL Status,Milwaukee,Allen-Field Elementary,2024-25,EL,16.0,Eng Prof,10.7,1.5,EL,16.0,Eng Prof,10.7,1.5
forward,math,EL Status,Milwaukee,Rogers Street Academy,2024-25,Eng Prof,22.4,EL,15.6,1.44,Eng Prof,22.4,EL,15.6,1.44
forward,math,EL Status,Milwaukee,Forest Home Elementary,2024-25,Eng Prof,26.2,EL,18.4,1.42,Eng Prof,26.2,EL,18.4,1.42
forward,math,EL Status,Milwaukee,Bethune Academy,2024-25,EL,13.7,Eng Prof,9.7,1.41,EL,13.7,Eng Prof,9.7,1.41
forward,math,EL Status,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2024-25,Eng Prof,60.2,EL,42.6,1.41,Eng Prof,60.2,EL,42.6,1.41
