metric,dimension,group,subject,unit,district,school,year,value,pct_below,tested,status_flag
forward,Disability Status,SwD,math,pct,Fox Point J2,Bayside Middle,2023-24,51.2,16.3,43,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2023-24,26.7,33.3,90,
forward,Gender,Female,math,pct,Brown Deer,Brown Deer Elementary,2023-24,49.3,17.4,144,
forward,Gender,Male,math,pct,Brown Deer,Brown Deer Elementary,2023-24,53.3,22.0,150,
forward,Disability Status,SwoD,math,pct,Downtown Montessori Academy,Downtown Montessori,2023-24,81.8,9.1,11,
forward,Gender,Female,math,pct,Brown Deer,Brown Deer Middle/High,2023-24,34.6,30.2,179,
forward,Gender,Male,math,pct,Brown Deer,Brown Deer Middle/High,2023-24,35.7,27.5,182,
forward,Gender,Female,ela,pct,Whitnall,Whitnall Middle,2023-24,68.3,8.0,262,
forward,Disability Status,SwoD,social,pct,Milwaukee,Milwaukee College Preparatory School -- 38th Street,2023-24,34.4,25.0,32,
forward,Gender,Male,ela,pct,Whitnall,Hales Corners Elementary,2023-24,54.3,10.9,129,
forward,Disability Status,SwD,math,pct,Fox Point J2,Stormonth Elementary,2023-24,57.9,5.3,19,
forward,Gender,Male,ela,pct,West Allis-West Milwaukee,Wilson Elementary,2023-24,22.7,37.3,75,
forward,Disability Status,SwoD,math,pct,Franklin Public,Country Dale Elementary,2023-24,69.2,6.0,117,
forward,Disability Status,SwD,math,pct,Franklin Public,Country Dale Elementary,2023-24,37.5,18.8,16,
forward,Gender,Female,ela,pct,Whitefish Bay,Cumberland Elementary,2023-24,94.3,1.6,122,
forward,Gender,Male,ela,pct,Whitefish Bay,Cumberland Elementary,2023-24,77.0,6.2,113,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Mitchell Elementary,2023-24,19.1,57.4,47,
forward,EL Status,EL,science,pct,Milwaukee,Mitchell Elementary,2023-24,3.7,59.3,54,
forward,Gender,Female,ela,pct,Whitefish Bay,Richards Elementary,2023-24,91.8,0.0,122,
forward,Gender,Male,ela,pct,Whitefish Bay,Richards Elementary,2023-24,84.1,4.6,151,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Milwaukee Sign Language Elementary,2023-24,15.4,56.4,39,
forward,Disability Status,SwoD,math,pct,Franklin Public,Ben Franklin Elementary,2023-24,62.6,8.7,115,
forward,Disability Status,SwD,math,pct,Franklin Public,Ben Franklin Elementary,2023-24,30.8,46.2,26,
forward,Gender,Female,ela,pct,Whitefish Bay,Whitefish Bay Middle,2023-24,86.2,1.7,289,
forward,Gender,Male,ela,pct,Whitefish Bay,Whitefish Bay Middle,2023-24,84.8,3.4,328,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Milwaukee School of Languages,2023-24,40.9,33.3,93,
forward,EL Status,EL,science,pct,Milwaukee,Milwaukee School of Languages,2023-24,0.0,75.0,12,
forward,Gender,Female,ela,pct,Whitnall,Edgerton Elementary,2023-24,76.9,6.4,78,
forward,Gender,Male,ela,pct,Whitnall,Edgerton Elementary,2023-24,77.5,7.2,111,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Milwaukee Parkside School,2023-24,48.8,24.0,125,
forward,EL Status,EL,science,pct,Milwaukee,Milwaukee Parkside School,2023-24,6.7,63.3,30,
forward,Disability Status,SwoD,math,pct,Fox Point J2,Stormonth Elementary,2023-24,87.9,1.4,141,
forward,Gender,Female,ela,pct,Whitnall,Hales Corners Elementary,2023-24,67.7,3.9,127,
forward,Gender,Male,math,pct,Glendale-River Hills,Parkway Elementary,2023-24,52.8,18.9,53,
forward,EL Status,Eng Prof,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,41.3,19.3,254,
forward,EL Status,EL,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,23.9,28.3,46,
forward,EL Status,Eng Prof,science,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,80.0,0.0,25,
forward,EL Status,EL,science,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,21.9,31.2,32,
forward,Disability Status,SwoD,ela,pct,West Allis-West Milwaukee,Wilson Elementary,2023-24,39.5,16.3,129,
forward,Gender,Female,math,pct,Milwaukee,Cass Street Elementary,2023-24,3.9,74.0,77,
forward,Gender,Male,math,pct,Milwaukee,Cass Street Elementary,2023-24,16.7,54.5,66,
forward,EL Status,Eng Prof,science,pct,Maple Dale-Indian Hill,Maple Dale School,2023-24,88.1,4.8,42,
forward,Disability Status,SwD,social,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,17.2,62.1,29,
forward,EL Status,Eng Prof,science,pct,Greenfield,Maple Grove Elementary,2023-24,39.5,23.3,43,
forward,Gender,Female,math,pct,Milwaukee,Clarke Street Elementary,2023-24,3.8,69.8,53,
forward,Gender,Male,math,pct,Milwaukee,Clarke Street Elementary,2023-24,5.8,81.2,69,
forward,EL Status,EL,science,pct,Greenfield,Maple Grove Elementary,2023-24,11.1,55.6,9,
forward,Disability Status,SwoD,social,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,23.7,41.9,198,
forward,Disability Status,SwD,ela,pct,West Allis-West Milwaukee,Wilson Elementary,2023-24,6.2,68.8,32,
forward,Gender,Female,math,pct,Milwaukee,Clemens Elementary,2023-24,7.0,83.1,71,
forward,Gender,Male,math,pct,Milwaukee,Clemens Elementary,2023-24,6.2,70.3,64,
forward,EL Status,Eng Prof,science,pct,Greenfield,Greenfield Middle,2023-24,55.3,18.3,219,
forward,EL Status,EL,science,pct,Greenfield,Greenfield Middle,2023-24,14.3,47.6,21,
forward,EL Status,Eng Prof,science,pct,Greenfield,Glenwood Elementary,2023-24,46.2,15.4,39,
forward,EL Status,EL,science,pct,Greenfield,Glenwood Elementary,2023-24,25.0,25.0,12,
forward,Gender,Female,math,pct,Milwaukee,Clement Avenue Elementary,2023-24,33.8,39.4,71,
forward,Gender,Male,math,pct,Milwaukee,Clement Avenue Elementary,2023-24,37.5,32.3,96,
forward,Gender,Male,math,pct,Milwaukee,Carver Academy,2023-24,11.5,67.9,78,
forward,EL Status,Eng Prof,science,pct,Greenfield,Elm Dale Elementary,2023-24,61.7,10.6,47,
forward,Gender,Female,math,pct,Milwaukee,Carver Academy,2023-24,7.5,80.6,67,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Academy of Accelerated Learning,2023-24,46.0,8.0,50,
forward,Gender,Female,math,pct,Milwaukee,Bruce Elementary,2023-24,8.1,67.6,37,
forward,Gender,Male,math,pct,Milwaukee,Bruce Elementary,2023-24,3.3,66.7,30,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Auer Avenue Elementary,2023-24,4.5,72.7,22,
forward,Gender,Female,math,pct,Milwaukee,Bryant Elementary,2023-24,21.4,42.9,28,
forward,Gender,Male,math,pct,Milwaukee,Bryant Elementary,2023-24,13.5,64.9,37,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Audubon Technology and Communication Middle,2023-24,8.0,63.6,88,
forward,EL Status,EL,science,pct,Milwaukee,Audubon Technology and Communication Middle,2023-24,6.5,80.6,31,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Andrew S Douglas Middle,2023-24,8.1,75.7,37,
forward,Disability Status,SwoD,ela,pct,Whitefish Bay,Cumberland Elementary,2023-24,90.9,2.0,198,
forward,Gender,Female,math,pct,Milwaukee,Burbank Elementary,2023-24,10.5,59.7,124,
forward,Gender,Male,math,pct,Milwaukee,Burbank Elementary,2023-24,12.4,66.3,169,
forward,Disability Status,SwD,ela,pct,Whitefish Bay,Cumberland Elementary,2023-24,59.5,13.5,37,
forward,Gender,Female,math,pct,Milwaukee,Burdick Elementary,2023-24,28.8,32.5,160,
forward,Gender,Male,math,pct,Milwaukee,Burdick Elementary,2023-24,33.5,29.2,161,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Allen-Field Elementary,2023-24,18.5,40.7,27,
forward,Gender,Female,math,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,8.9,51.8,56,
forward,EL Status,EL,science,pct,Milwaukee,Allen-Field Elementary,2023-24,7.4,51.9,27,
forward,Gender,Male,math,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,15.7,46.1,102,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Alcott Elementary,2023-24,47.8,13.0,23,
forward,Gender,Female,math,pct,Milwaukee,Carson Academy,2023-24,2.0,81.6,49,
forward,Gender,Male,math,pct,Milwaukee,Carson Academy,2023-24,6.2,68.8,64,
forward,EL Status,EL,science,pct,Milwaukee,Academy of Accelerated Learning,2023-24,18.2,27.3,11,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Barbee Elementary,2023-24,21.7,56.5,23,
forward,EL Status,EL,science,pct,Greenfield,Elm Dale Elementary,2023-24,37.5,25.0,8,
forward,Gender,Male,math,pct,Milwaukee,Congress Elementary,2023-24,4.3,75.9,162,
forward,Gender,Male,math,pct,Milwaukee,Emerson Elementary,2023-24,11.6,69.8,43,
forward,Disability Status,SwD,social,pct,Milwaukee,Milwaukee Parkside School,2023-24,20.7,58.6,29,
forward,Gender,Female,math,pct,Milwaukee,Engleburg Elementary,2023-24,15.2,69.6,46,
forward,Gender,Male,math,pct,Milwaukee,Engleburg Elementary,2023-24,14.8,48.1,54,
forward,EL Status,Eng Prof,science,pct,Franklin Public,Forest Park Middle,2023-24,56.7,14.3,328,
forward,EL Status,EL,science,pct,Franklin Public,Forest Park Middle,2023-24,0.0,50.0,14,
forward,Disability Status,SwoD,social,pct,Milwaukee,Milwaukee Parkside School,2023-24,63.8,15.0,127,
forward,Disability Status,SwoD,ela,pct,West Allis-West Milwaukee,Walker Elementary,2023-24,61.2,9.0,134,
forward,Disability Status,SwD,ela,pct,West Allis-West Milwaukee,Walker Elementary,2023-24,31.8,50.0,22,
forward,Gender,Female,math,pct,Milwaukee,Fairview Elementary,2023-24,35.3,28.4,190,
forward,Gender,Male,math,pct,Milwaukee,Fairview Elementary,2023-24,41.8,33.5,182,
forward,EL Status,Eng Prof,science,pct,Downtown Montessori Academy,Downtown Montessori,2023-24,56.1,14.6,41,
forward,EL Status,Eng Prof,science,pct,Darrell L. Hines Academy,Darrell Lynn Hines Academy,2023-24,20.0,50.0,20,
forward,Gender,Female,math,pct,Milwaukee,Fernwood Montessori,2023-24,45.5,14.2,233,
forward,Gender,Male,math,pct,Milwaukee,Fernwood Montessori,2023-24,56.9,10.5,181,
forward,Gender,Female,math,pct,Milwaukee,Fifty-Third Street Elementary,2023-24,3.0,77.8,99,
forward,Gender,Male,math,pct,Milwaukee,Fifty-Third Street Elementary,2023-24,3.5,78.8,85,
forward,EL Status,Eng Prof,science,pct,Cudahy,Kosciuszko Elementary,2023-24,42.3,11.5,26,
forward,EL Status,EL,science,pct,Cudahy,Kosciuszko Elementary,2023-24,50.0,12.5,8,
forward,Disability Status,SwoD,ela,pct,West Allis-West Milwaukee,Pershing Elementary,2023-24,22.9,20.0,35,
forward,Gender,Female,math,pct,Milwaukee,Forest Home Elementary,2023-24,14.5,63.8,69,
forward,Gender,Female,math,pct,Milwaukee,Emerson Elementary,2023-24,3.2,74.2,31,
forward,Gender,Female,math,pct,Milwaukee,Congress Elementary,2023-24,3.6,72.9,140,
forward,Gender,Male,math,pct,Milwaukee,Elm Creative Arts Elementary,2023-24,5.8,80.8,52,
forward,EL Status,EL,science,pct,Franklin Public,Robinwood Elementary,2023-24,42.9,14.3,7,
forward,Disability Status,SwoD,ela,pct,West Allis-West Milwaukee,West Milwaukee Intermediate,2023-24,37.1,18.7,267,
forward,Disability Status,SwD,ela,pct,West Allis-West Milwaukee,West Milwaukee Intermediate,2023-24,12.2,46.9,49,
forward,Gender,Female,math,pct,Milwaukee,Cooper Elementary,2023-24,57.1,16.5,91,
forward,Gender,Male,math,pct,Milwaukee,Cooper Elementary,2023-24,54.7,11.5,139,
forward,EL Status,Eng Prof,science,pct,Greenfield,Edgewood Elementary,2023-24,62.5,3.1,32,
forward,EL Status,EL,science,pct,Greenfield,Edgewood Elementary,2023-24,30.0,0.0,10,
forward,EL Status,Eng Prof,science,pct,Greendale,Highland View Elementary,2023-24,63.8,10.3,58,
forward,EL Status,EL,science,pct,Greendale,Highland View Elementary,2023-24,14.3,14.3,7,
forward,Gender,Female,math,pct,Milwaukee,Craig Montessori School,2023-24,6.8,61.4,44,
forward,Gender,Male,math,pct,Milwaukee,Craig Montessori School,2023-24,17.5,60.0,40,
forward,EL Status,Eng Prof,science,pct,Greendale,Greendale Middle,2023-24,59.0,15.7,178,
forward,Gender,Female,math,pct,Milwaukee,Curtin Elementary,2023-24,8.7,51.1,92,
forward,Gender,Male,math,pct,Milwaukee,Curtin Elementary,2023-24,10.4,59.7,77,
forward,EL Status,EL,science,pct,Greendale,Greendale Middle,2023-24,21.1,36.8,19,
forward,EL Status,Eng Prof,science,pct,Greendale,College Park Elementary,2023-24,61.0,4.9,41,
forward,Gender,Female,math,pct,Milwaukee,Doerfler Elementary,2023-24,16.0,53.1,162,
forward,Gender,Male,math,pct,Milwaukee,Doerfler Elementary,2023-24,16.8,53.7,149,
forward,EL Status,EL,science,pct,Greendale,College Park Elementary,2023-24,57.1,0.0,7,
forward,Gender,Female,math,pct,Milwaukee,Eighty-First Street Elementary,2023-24,8.3,62.5,48,
forward,Gender,Male,math,pct,Milwaukee,Eighty-First Street Elementary,2023-24,6.9,72.4,58,
forward,EL Status,Eng Prof,science,pct,Franklin Public,Robinwood Elementary,2023-24,74.1,1.7,58,
forward,Gender,Female,math,pct,Milwaukee,Elm Creative Arts Elementary,2023-24,7.4,73.5,68,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Siefert Elementary,2023-24,4.3,56.5,23,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Barton Elementary,2023-24,17.9,39.3,28,
forward,Gender,Male,math,pct,Milwaukee,Browning Elementary,2023-24,7.7,82.7,52,
forward,Gender,Female,math,pct,Greenfield,Elm Dale Elementary,2023-24,47.5,18.8,80,
forward,Gender,Male,math,pct,Greenfield,Elm Dale Elementary,2023-24,66.0,9.7,103,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Forest Home Elementary,2023-24,22.7,40.9,22,
forward,Disability Status,SwoD,ela,pct,Whitnall,Edgerton Elementary,2023-24,82.2,2.0,101,
forward,Gender,Female,math,pct,Greenfield,Glenwood Elementary,2023-24,33.8,23.1,65,
forward,Gender,Male,math,pct,Greenfield,Glenwood Elementary,2023-24,46.6,19.2,73,
forward,EL Status,EL,science,pct,Milwaukee,Forest Home Elementary,2023-24,6.7,73.3,30,
forward,Disability Status,SwD,ela,pct,Whitnall,Edgerton Elementary,2023-24,39.1,43.5,23,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Fifty-Third Street Elementary,2023-24,10.7,71.4,28,
forward,Gender,Female,math,pct,Greenfield,Greenfield Middle,2023-24,35.6,29.6,233,
forward,Gender,Male,math,pct,Greenfield,Greenfield Middle,2023-24,38.6,31.4,350,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Fernwood Montessori,2023-24,60.0,7.3,55,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Engleburg Elementary,2023-24,12.1,54.5,33,
forward,Gender,Female,math,pct,Greenfield,Maple Grove Elementary,2023-24,32.9,26.8,82,
forward,Gender,Male,math,pct,Greenfield,Maple Grove Elementary,2023-24,37.8,25.6,90,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Elm Creative Arts Elementary,2023-24,2.8,61.1,36,
forward,Disability Status,SwoD,ela,pct,Whitefish Bay,Whitefish Bay Middle,2023-24,89.2,1.1,544,
forward,Gender,Female,math,pct,Maple Dale-Indian Hill,Indian Hill School,2023-24,81.8,4.5,22,
forward,Gender,Male,math,pct,Maple Dale-Indian Hill,Indian Hill School,2023-24,87.1,6.5,31,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Doerfler Elementary,2023-24,16.7,56.2,48,
forward,EL Status,EL,science,pct,Milwaukee,Doerfler Elementary,2023-24,3.6,74.5,55,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Franklin Elementary,2023-24,0.0,76.9,26,
forward,Disability Status,SwD,ela,pct,Whitefish Bay,Whitefish Bay Middle,2023-24,57.5,13.7,73,
forward,EL Status,EL,science,pct,Milwaukee,Fratney Elementary,2023-24,18.2,50.0,22,
forward,Gender,Male,math,pct,Greenfield,Edgewood Elementary,2023-24,82.1,3.0,67,
forward,Disability Status,SwD,ela,pct,Woodlands School,Woodlands School,2023-24,16.7,16.7,6,
forward,Gender,Female,math,pct,Greendale,Canterbury Elementary,2023-24,68.2,3.5,85,
forward,Gender,Male,math,pct,Greendale,Canterbury Elementary,2023-24,80.2,5.0,101,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Greenfield Bilingual,2023-24,39.6,22.9,48,
forward,EL Status,EL,science,pct,Milwaukee,Greenfield Bilingual,2023-24,12.7,42.9,63,
forward,Disability Status,SwoD,ela,pct,Whitnall,Whitnall Middle,2023-24,66.0,7.0,473,
forward,Gender,Female,math,pct,Greendale,College Park Elementary,2023-24,80.0,8.0,75,
forward,Gender,Male,math,pct,Greendale,College Park Elementary,2023-24,86.4,3.4,59,
forward,Disability Status,SwD,ela,pct,Whitnall,Whitnall Middle,2023-24,23.9,38.0,71,
forward,Gender,Female,math,pct,Greendale,Greendale Middle,2023-24,62.0,10.6,284,
forward,Disability Status,SwD,social,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,28.6,57.1,7,
forward,Gender,Male,math,pct,Greendale,Greendale Middle,2023-24,66.9,13.0,308,
forward,Disability Status,SwoD,social,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,23.1,34.6,26,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Garland Elementary,2023-24,34.7,30.6,49,
forward,EL Status,EL,science,pct,Milwaukee,Garland Elementary,2023-24,14.5,43.6,55,
forward,Gender,Female,math,pct,Greendale,Highland View Elementary,2023-24,65.5,10.7,84,
forward,Gender,Male,math,pct,Greendale,Highland View Elementary,2023-24,66.7,11.4,105,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Gaenslen Elementary,2023-24,3.8,72.4,105,
forward,Disability Status,SwoD,ela,pct,Whitnall,Hales Corners Elementary,2023-24,67.4,5.0,218,
forward,Disability Status,SwD,ela,pct,Whitnall,Hales Corners Elementary,2023-24,23.7,21.1,38,
forward,Gender,Female,math,pct,Greenfield,Edgewood Elementary,2023-24,62.7,7.8,51,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Fratney Elementary,2023-24,43.3,33.3,30,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Bay View Montessori School,2023-24,50.0,19.2,26,
forward,Gender,Female,math,pct,Maple Dale-Indian Hill,Maple Dale School,2023-24,76.8,8.4,95,
forward,Gender,Male,math,pct,Maple Dale-Indian Hill,Maple Dale School,2023-24,74.5,4.7,106,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Burbank Elementary,2023-24,16.4,54.1,61,
forward,EL Status,EL,science,pct,Milwaukee,Burbank Elementary,2023-24,22.7,54.5,22,
forward,Gender,Female,math,pct,Milwaukee,Auer Avenue Elementary,2023-24,0.0,87.9,33,
forward,Gender,Male,math,pct,Milwaukee,Auer Avenue Elementary,2023-24,5.6,86.1,36,
forward,Gender,Female,math,pct,Milwaukee,Barbee Elementary,2023-24,2.3,69.8,43,
forward,Gender,Male,math,pct,Milwaukee,Barbee Elementary,2023-24,12.0,64.0,25,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Bryant Elementary,2023-24,3.8,50.0,26,
forward,Gender,Female,math,pct,Milwaukee,Barton Elementary,2023-24,14.7,52.9,34,
forward,Gender,Male,math,pct,Milwaukee,Barton Elementary,2023-24,8.0,68.0,50,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Bruce Elementary,2023-24,10.0,65.0,20,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Browning Elementary,2023-24,12.1,69.7,33,
forward,Gender,Female,math,pct,Milwaukee,Bay View Montessori School,2023-24,38.5,23.1,104,
forward,Gender,Male,math,pct,Milwaukee,Bay View Montessori School,2023-24,55.8,15.1,86,
forward,Gender,Female,math,pct,Milwaukee,Bethune Academy,2023-24,9.0,60.9,156,
forward,Gender,Male,math,pct,Milwaukee,Bethune Academy,2023-24,13.2,61.0,159,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Brown Street Academy,2023-24,0.0,91.7,24,
forward,Gender,Female,math,pct,Milwaukee,Brown Street Academy,2023-24,2.4,78.0,41,
forward,Gender,Male,math,pct,Milwaukee,Brown Street Academy,2023-24,9.1,66.7,33,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Bethune Academy,2023-24,14.5,58.2,55,
forward,EL Status,EL,science,pct,Milwaukee,Bethune Academy,2023-24,20.0,36.4,55,
forward,Gender,Female,math,pct,Milwaukee,Browning Elementary,2023-24,2.2,73.3,45,
forward,Gender,Male,math,pct,Milwaukee,Audubon Technology and Communication Middle,2023-24,7.5,70.4,159,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Curtin Elementary,2023-24,23.5,32.4,34,
forward,Gender,Female,math,pct,Milwaukee,Audubon Technology and Communication Middle,2023-24,4.8,68.0,147,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Burdick Elementary,2023-24,31.7,41.5,41,
forward,EL Status,EL,science,pct,Milwaukee,Curtin Elementary,2023-24,0.0,55.0,20,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Craig Montessori School,2023-24,17.6,58.8,34,
forward,Gender,Female,math,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,15.5,45.2,168,
forward,Gender,Male,math,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,30.0,31.6,190,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Cooper Elementary,2023-24,37.5,17.5,40,
forward,EL Status,EL,science,pct,Milwaukee,Cooper Elementary,2023-24,0.0,50.0,6,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Congress Elementary,2023-24,5.1,66.7,99,
forward,Gender,Female,math,pct,Milwaukee,Academy of Accelerated Learning,2023-24,42.5,23.0,87,
forward,Gender,Male,math,pct,Milwaukee,Academy of Accelerated Learning,2023-24,48.7,22.6,115,
forward,Disability Status,SwoD,ela,pct,Whitefish Bay,Richards Elementary,2023-24,90.5,0.4,243,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Clemens Elementary,2023-24,5.0,67.5,40,
forward,Gender,Female,math,pct,Milwaukee,Alcott Elementary,2023-24,7.1,65.5,84,
forward,Gender,Male,math,pct,Milwaukee,Alcott Elementary,2023-24,23.4,41.6,77,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Clarke Street Elementary,2023-24,8.0,70.0,50,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Cass Street Elementary,2023-24,11.9,50.8,59,
forward,Gender,Female,math,pct,Milwaukee,Allen-Field Elementary,2023-24,12.8,61.5,78,
forward,Gender,Male,math,pct,Milwaukee,Allen-Field Elementary,2023-24,15.4,58.2,91,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Carver Academy,2023-24,6.1,71.4,49,
forward,Gender,Female,math,pct,Milwaukee,Andrew S Douglas Middle,2023-24,2.4,78.0,41,
forward,Gender,Male,math,pct,Milwaukee,Andrew S Douglas Middle,2023-24,0.0,84.4,45,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Carson Academy,2023-24,6.7,66.7,45,
forward,Disability Status,SwD,ela,pct,Whitefish Bay,Richards Elementary,2023-24,63.3,20.0,30,
forward,Gender,Male,ela,pct,Wauwatosa,Wilson Elementary,2023-24,48.8,24.4,41,
forward,Gender,Female,ela,pct,Wauwatosa,Wilson Elementary,2023-24,87.5,6.2,32,
forward,Disability Status,SwoD,social,pct,Milwaukee,Milwaukee College Preparatory School -- 36th Street Campus,2023-24,57.6,18.2,33,
forward,EL Status,Eng Prof,social,pct,Franklin Public,Franklin High,2023-24,54.2,21.7,360,
forward,EL Status,EL,social,pct,Franklin Public,Franklin High,2023-24,12.5,87.5,8,
forward,Gender,Female,ela,pct,Milwaukee,Story Elementary,2023-24,11.8,58.8,102,
forward,Gender,Male,ela,pct,Milwaukee,Story Elementary,2023-24,8.0,60.0,100,
forward,Gender,Female,ela,pct,Milwaukee,Stuart Elementary,2023-24,31.5,24.1,54,
forward,EL Status,Eng Prof,social,pct,Franklin Public,Forest Park Middle,2023-24,69.8,9.1,328,
forward,Gender,Male,ela,pct,Milwaukee,Stuart Elementary,2023-24,30.3,38.2,76,
forward,EL Status,EL,social,pct,Franklin Public,Forest Park Middle,2023-24,14.3,50.0,14,
forward,Disability Status,SwD,math,pct,Milwaukee,Burdick Elementary,2023-24,7.5,54.7,53,
forward,Gender,Female,ela,pct,Milwaukee,Thoreau Elementary,2023-24,18.8,38.8,85,
forward,Disability Status,SwD,social,pct,Milwaukee,Longfellow Elementary,2023-24,7.5,65.0,40,
forward,Gender,Male,ela,pct,Milwaukee,Thoreau Elementary,2023-24,13.9,59.7,72,
forward,Disability Status,SwoD,social,pct,Milwaukee,Longfellow Elementary,2023-24,30.6,42.4,85,
forward,Gender,Female,ela,pct,Milwaukee,Thurston Woods Elementary,2023-24,6.3,68.3,63,
forward,Gender,Male,ela,pct,Milwaukee,Thurston Woods Elementary,2023-24,3.9,73.7,76,
forward,EL Status,Eng Prof,social,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,4.1,83.7,49,
forward,EL Status,Eng Prof,social,pct,Downtown Montessori Academy,Downtown Montessori,2023-24,70.0,10.0,40,
forward,Gender,Female,ela,pct,Milwaukee,Townsend Street Elementary,2023-24,4.8,69.4,62,
forward,Gender,Male,ela,pct,Milwaukee,Townsend Street Elementary,2023-24,5.3,70.7,75,
forward,Gender,Female,ela,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,2023-24,28.2,24.4,78,
forward,EL Status,Eng Prof,social,pct,Darrell L. Hines Academy,Darrell Lynn Hines Academy,2023-24,25.0,40.0,20,
forward,Gender,Male,ela,pct,Milwaukee,Starms Discovery,2023-24,11.3,73.2,71,
forward,Gender,Male,ela,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,2023-24,22.9,30.0,70,
forward,Gender,Female,ela,pct,Milwaukee,Starms Discovery,2023-24,9.8,60.7,61,
forward,Gender,Male,ela,pct,Milwaukee,Siefert Elementary,2023-24,5.1,66.7,39,
forward,EL Status,EL,social,pct,Greendale,Highland View Elementary,2023-24,42.9,28.6,7,
forward,Disability Status,SwoD,math,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,19.0,34.5,116,
forward,Disability Status,SwoD,social,pct,Milwaukee,Lincoln Middle,2023-24,19.0,57.0,79,
forward,Gender,Female,ela,pct,Milwaukee,Riverwest Elementary,2023-24,16.4,59.0,61,
forward,Gender,Male,ela,pct,Milwaukee,Riverwest Elementary,2023-24,4.3,67.4,46,
forward,Disability Status,SwD,math,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,4.2,79.2,24,
forward,EL Status,Eng Prof,social,pct,Greendale,Greendale Middle,2023-24,79.2,10.1,178,
forward,Gender,Female,ela,pct,Milwaukee,Rogers Street Academy,2023-24,15.9,43.3,157,
forward,Gender,Male,ela,pct,Milwaukee,Rogers Street Academy,2023-24,24.2,45.1,182,
forward,EL Status,EL,social,pct,Greendale,Greendale Middle,2023-24,47.4,31.6,19,
forward,EL Status,Eng Prof,social,pct,Greendale,Greendale High,2023-24,66.2,11.6,207,
forward,Disability Status,SwoD,math,pct,Milwaukee,Burdick Elementary,2023-24,37.0,24.7,227,
