metric,dimension,group,unit,district,school,year,cohort_class,value,ext_rate,ext_timeframe,diploma,cohort_count,gap_reason,status_flag
hs_completion,Migrant Status,Not Migrant,pct,Wauwatosa,Vel R Phillips School,2023-24,2024,0.0,0.0,5-Year rate,0.0,13.0,,
hs_completion,Gender,Male,pct,Cudahy,Cudahy High,2023-24,2024,82.2222,85.2273,5-Year rate,74.0,90.0,,
hs_completion,Gender,Non-binary,pct,Cudahy,Cudahy High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Wauwatosa,East High,2023-24,2024,91.6667,94.0928,5-Year rate,220.0,240.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,West Allis-West Milwaukee,Central High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Trans Center for Youth,Escuela Verde,2023-24,2024,95.6522,100.0,5-Year rate,22.0,23.0,,
hs_completion,Race/Ethnicity,Asian,pct,West Allis-West Milwaukee,Central High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,South Milwaukee,South Milwaukee High,2023-24,2024,93.3333,95.2381,5-Year rate,238.0,255.0,,
hs_completion,Gender,Female,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,2024,92.3077,92.3077,5-Year rate,36.0,39.0,,
hs_completion,Gender,Male,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,2024,92.0,95.8333,5-Year rate,23.0,25.0,,
hs_completion,Gender,Male,pct,Brown Deer,Brown Deer Middle/High,2023-24,2024,94.6237,95.6989,5-Year rate,88.0,93.0,,
hs_completion,Race/Ethnicity,Black,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,2024,88.8889,88.8889,5-Year rate,8.0,9.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,2024,17.7778,28.2609,5-Year rate,8.0,45.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,West Allis-West Milwaukee,Central High,2023-24,2024,82.1429,89.8734,5-Year rate,69.0,84.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Franklin Public,Milwaukee County Community Reintegration Center,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,Franklin Public,Milwaukee County Community Reintegration Center,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Gender,Female,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,2024,88.0,91.6667,5-Year rate,22.0,25.0,,
hs_completion,Gender,Male,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,2024,86.9565,96.0,5-Year rate,20.0,23.0,,
hs_completion,Race/Ethnicity,White,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,100.0,100.0,5-Year rate,172.0,172.0,,
hs_completion,Gender,Male,pct,Milwaukee,Reagan College Preparatory High,2023-24,2024,96.3235,97.7778,5-Year rate,131.0,136.0,,
hs_completion,Race/Ethnicity,White,pct,Franklin Public,Franklin High,2023-24,2024,98.1752,98.5348,5-Year rate,269.0,274.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Pulaski High,2023-24,2024,37.2549,48.0769,5-Year rate,19.0,51.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Franklin Public,Franklin High,2023-24,2024,100.0,100.0,5-Year rate,15.0,15.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Franklin Public,Franklin High,2023-24,2024,93.0233,93.0233,5-Year rate,40.0,43.0,,
hs_completion,Race/Ethnicity,Black,pct,Franklin Public,Franklin High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Asian,pct,Franklin Public,Franklin High,2023-24,2024,100.0,100.0,5-Year rate,36.0,36.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Franklin Public,Franklin High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Economic Status,Econ Disadv,pct,Seeds of Health,Tenor High,2023-24,2024,92.2222,91.7526,5-Year rate,83.0,90.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Seeds of Health,Tenor High,2023-24,2024,72.619,75.5814,5-Year rate,61.0,84.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2023-24,2024,42.8571,67.9245,5-Year rate,18.0,42.0,,
hs_completion,Race/Ethnicity,Pacific Isle,pct,Franklin Public,Franklin High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Disability Status,SwoD,pct,Milwaukee,Pulaski High,2023-24,2024,62.1739,73.3333,5-Year rate,143.0,230.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2023-24,2024,42.1053,67.1053,5-Year rate,24.0,57.0,,
hs_completion,All Students,All Students,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,99.5455,100.0,5-Year rate,219.0,220.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,2024,91.6667,91.6667,5-Year rate,11.0,12.0,,
hs_completion,Gender,Male,pct,Wauwatosa,Vel R Phillips School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,All Students,All Students,pct,Franklin Public,Milwaukee County Community Reintegration Center,2023-24,2024,13.3333,51.6129,5-Year rate,2.0,15.0,,
hs_completion,Economic Status,Econ Disadv,pct,Nicolet Union High School,Nicolet High,2023-24,2024,92.7273,96.2963,5-Year rate,51.0,55.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Nicolet Union High School,Nicolet High,2023-24,2024,96.3303,96.8037,5-Year rate,210.0,218.0,,
hs_completion,All Students,All Students,pct,Brown Deer,Brown Deer Middle/High,2023-24,2024,95.5975,96.2733,5-Year rate,152.0,159.0,,
hs_completion,All Students,All Students,pct,Franklin Public,Franklin High,2023-24,2024,97.8892,98.1481,5-Year rate,371.0,379.0,,
hs_completion,Migrant Status,Not Migrant,pct,Greendale,Greendale High,2023-24,2024,97.4359,99.1453,5-Year rate,228.0,234.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,2024,97.7887,98.7624,5-Year rate,398.0,407.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,2024,24.2553,35.5372,5-Year rate,57.0,235.0,,
hs_completion,Economic Status,Econ Disadv,pct,Pathways High,Pathways High,2023-24,2024,42.8571,76.9231,5-Year rate,6.0,14.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Pathways High,Pathways High,2023-24,2024,64.7059,100.0,5-Year rate,11.0,17.0,,
hs_completion,Economic Status,Econ Disadv,pct,Saint Francis,Saint Francis High,2023-24,2024,95.8333,95.8333,5-Year rate,69.0,72.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Saint Francis,Saint Francis High,2023-24,2024,98.4375,98.4375,5-Year rate,63.0,64.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2023-24,2024,85.6164,91.6084,5-Year rate,125.0,146.0,,
hs_completion,Gender,Male,pct,Milwaukee,Riverside High,2023-24,2024,79.4393,86.0,5-Year rate,85.0,107.0,,
hs_completion,Gender,Female,pct,Milwaukee,Riverside High,2023-24,2024,82.906,87.5,5-Year rate,97.0,117.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2023-24,2024,40.0,65.2174,5-Year rate,6.0,15.0,,
hs_completion,Economic Status,Econ Disadv,pct,Seeds of Health,Veritas High,2023-24,2024,96.7742,96.7742,5-Year rate,30.0,31.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Seeds of Health,Veritas High,2023-24,2024,100.0,100.0,5-Year rate,16.0,16.0,,
hs_completion,Economic Status,Econ Disadv,pct,Shorewood,New Horizons for Learning,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Hispanic,pct,Cudahy,Cudahy High,2023-24,2024,90.7407,94.3396,5-Year rate,49.0,54.0,,
hs_completion,Race/Ethnicity,Black,pct,Cudahy,Cudahy High,2023-24,2024,72.7273,80.0,5-Year rate,8.0,11.0,,
hs_completion,Race/Ethnicity,Asian,pct,Cudahy,Cudahy High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Amer Indian,pct,Cudahy,Cudahy High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Two or More,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,91.6667,100.0,5-Year rate,11.0,12.0,,
hs_completion,Economic Status,Econ Disadv,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,2024,93.3333,100.0,5-Year rate,14.0,15.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,100.0,100.0,5-Year rate,11.0,11.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,2024,84.8485,90.9091,5-Year rate,28.0,33.0,,
hs_completion,Gender,Female,pct,Wauwatosa,West High,2023-24,2024,94.2857,95.6835,5-Year rate,132.0,140.0,,
hs_completion,Gender,Male,pct,Wauwatosa,West High,2023-24,2024,96.9925,97.7273,5-Year rate,129.0,133.0,,
hs_completion,Economic Status,Econ Disadv,pct,Wauwatosa,West High,2023-24,2024,90.9091,92.4242,5-Year rate,60.0,66.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Wauwatosa,West High,2023-24,2024,97.1014,98.0488,5-Year rate,201.0,207.0,,
hs_completion,Race/Ethnicity,Black,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,100.0,100.0,5-Year rate,13.0,13.0,,
hs_completion,Race/Ethnicity,Asian,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,100.0,100.0,5-Year rate,12.0,12.0,,
hs_completion,All Students,All Students,pct,Nicolet Union High School,Nicolet High,2023-24,2024,95.6044,96.7033,5-Year rate,261.0,273.0,,
hs_completion,All Students,All Students,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,2024,89.2734,90.2778,5-Year rate,258.0,289.0,,
hs_completion,Economic Status,Econ Disadv,pct,West Allis-West Milwaukee,Central High,2023-24,2024,78.1818,77.8443,5-Year rate,129.0,165.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Cudahy,Cudahy High,2023-24,2024,100.0,100.0,5-Year rate,9.0,9.0,,
hs_completion,Migrant Status,Not Migrant,pct,Saint Francis,Saint Francis High,2023-24,2024,97.0588,97.0588,5-Year rate,132.0,136.0,,
hs_completion,Race/Ethnicity,White,pct,Cudahy,Cudahy High,2023-24,2024,86.0215,90.0,5-Year rate,80.0,93.0,,
hs_completion,Race/Ethnicity,White,pct,Wauwatosa,West High,2023-24,2024,100.0,100.0,5-Year rate,145.0,145.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Shorewood,New Horizons for Learning,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Economic Status,Econ Disadv,pct,Shorewood,Shorewood High,2023-24,2024,96.9697,96.9697,5-Year rate,32.0,33.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Shorewood,Shorewood High,2023-24,2024,98.3051,98.3051,5-Year rate,116.0,118.0,,
hs_completion,All Students,[Data Suppressed],pct,West Allis-West Milwaukee,Shared Journeys,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Economic Status,Econ Disadv,pct,South Milwaukee,South Milwaukee High,2023-24,2024,90.3226,92.6829,5-Year rate,112.0,124.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,South Milwaukee,South Milwaukee High,2023-24,2024,96.1832,97.6744,5-Year rate,126.0,131.0,,
hs_completion,Economic Status,Econ Disadv,pct,Wauwatosa,East High,2023-24,2024,82.9787,89.1304,5-Year rate,39.0,47.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Wauwatosa,East High,2023-24,2024,93.7824,95.288,5-Year rate,181.0,193.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,2024,25.7895,37.2449,5-Year rate,49.0,190.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Pulaski High,2023-24,2024,57.9505,68.8172,5-Year rate,164.0,283.0,,
hs_completion,Race/Ethnicity,Black,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,2024,92.1875,93.6508,5-Year rate,59.0,64.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Wauwatosa,Vel R Phillips School,2023-24,2024,0.0,0.0,5-Year rate,0.0,13.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Wauwatosa,West High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Asian,pct,Wauwatosa,West High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,Wauwatosa,West High,2023-24,2024,86.1538,87.5,5-Year rate,56.0,65.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Wauwatosa,West High,2023-24,2024,88.0,95.8333,5-Year rate,22.0,25.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Wauwatosa,West High,2023-24,2024,100.0,100.0,5-Year rate,19.0,19.0,,
hs_completion,Gender,Female,pct,Milwaukee,Reagan College Preparatory High,2023-24,2024,100.0,100.0,5-Year rate,180.0,180.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,2024,85.4545,92.4528,5-Year rate,47.0,55.0,,
hs_completion,All Students,All Students,pct,West Allis-West Milwaukee,Central High,2023-24,2024,79.5181,81.7073,5-Year rate,198.0,249.0,,
hs_completion,Migrant Status,Not Migrant,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,2024,97.2028,98.0702,5-Year rate,556.0,572.0,,
hs_completion,Gender,Female,pct,Milwaukee,Groppi High,2023-24,2024,45.7627,60.8696,5-Year rate,27.0,59.0,,
hs_completion,Gender,Male,pct,Milwaukee,Groppi High,2023-24,2024,33.3333,48.6842,5-Year rate,23.0,69.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,2024,96.0784,98.0198,5-Year rate,98.0,102.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,James Madison Academic Campus,2023-24,2024,73.75,76.2195,5-Year rate,118.0,160.0,,
hs_completion,Migrant Status,Not Migrant,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,2024,92.1875,93.6508,5-Year rate,59.0,64.0,,
hs_completion,Gender,Female,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,2024,97.8723,100.0,5-Year rate,46.0,47.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Lad Lake Synergy School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Hamilton High,2023-24,2024,64.8562,69.7068,5-Year rate,203.0,313.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Groppi High,2023-24,2024,39.0625,54.4828,5-Year rate,50.0,128.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Lad Lake Synergy School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,54.1667,66.6667,5-Year rate,13.0,24.0,,
hs_completion,Gender,Male,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,2024,84.6154,,,11.0,13.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Grandview High,2023-24,2024,46.5116,68.0851,5-Year rate,60.0,129.0,,
hs_completion,Gender,Female,pct,Milwaukee,Hamilton High,2023-24,2024,71.6312,73.5714,5-Year rate,101.0,141.0,,
hs_completion,Gender,Male,pct,Milwaukee,Hamilton High,2023-24,2024,59.3023,66.4671,5-Year rate,102.0,172.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Golda Meir School,2023-24,2024,96.5278,97.2028,5-Year rate,139.0,144.0,,
hs_completion,Gender,Male,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,2024,94.5455,96.3636,5-Year rate,52.0,55.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,2024,63.6364,72.4138,5-Year rate,119.0,187.0,,
hs_completion,All Students,All Students,pct,Wauwatosa,Vel R Phillips School,2023-24,2024,0.0,0.0,5-Year rate,0.0,13.0,,
hs_completion,Migrant Status,Not Migrant,pct,Cudahy,Cudahy High,2023-24,2024,86.7816,90.5325,5-Year rate,151.0,174.0,,
hs_completion,Migrant Status,Not Migrant,pct,Brown Deer,Brown Deer Middle/High,2023-24,2024,95.5975,96.2733,5-Year rate,152.0,159.0,,
hs_completion,All Students,All Students,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,2024,92.1875,93.6508,5-Year rate,59.0,64.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,2024,87.5,93.617,5-Year rate,42.0,48.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Lad Lake Synergy School,2023-24,2024,66.6667,70.0,5-Year rate,6.0,9.0,,
hs_completion,Gender,Female,pct,Milwaukee,Grandview High,2023-24,2024,45.4545,67.6056,5-Year rate,30.0,66.0,,
hs_completion,Gender,Male,pct,Milwaukee,Grandview High,2023-24,2024,47.619,68.5714,5-Year rate,30.0,63.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Vincent Accelerated Academy,2023-24,2024,74.6269,81.6901,5-Year rate,50.0,67.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,King International,2023-24,2024,93.5294,95.5357,5-Year rate,318.0,340.0,,
hs_completion,Migrant Status,Not Migrant,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,2024,88.8889,88.8889,5-Year rate,8.0,9.0,,
hs_completion,All Students,All Students,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,2024,88.8889,88.8889,5-Year rate,8.0,9.0,,
hs_completion,Gender,Male,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,2024,84.2105,84.2105,5-Year rate,48.0,57.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,2024,91.6667,97.1429,5-Year rate,33.0,36.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,James Madison Academic Campus,2023-24,2024,67.4528,72.8111,5-Year rate,143.0,212.0,,
hs_completion,Gender,Female,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,57.1429,72.7273,5-Year rate,8.0,14.0,,
hs_completion,Gender,Male,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,50.0,60.0,5-Year rate,5.0,10.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,2024,75.0,83.3333,5-Year rate,9.0,12.0,,
hs_completion,Gender,Female,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,2024,93.2836,95.4545,5-Year rate,125.0,134.0,,
hs_completion,Gender,Female,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,2024,80.6452,,,25.0,31.0,,
hs_completion,Gender,Male,pct,Milwaukee,Golda Meir School,2023-24,2024,96.8254,96.8254,5-Year rate,61.0,63.0,,
hs_completion,All Students,All Students,pct,Milwaukee,WHS Information Technology,2023-24,2024,43.5115,49.2424,5-Year rate,57.0,131.0,,
hs_completion,Gender,Female,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,2024,70.3704,74.6835,5-Year rate,57.0,81.0,,
hs_completion,Gender,Female,pct,Milwaukee,Lad Lake Synergy School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,All Students,All Students,pct,South Milwaukee,South Milwaukee High,2023-24,2024,93.3333,95.2381,5-Year rate,238.0,255.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Alliance School of Milwaukee,2023-24,2024,44.7368,51.2195,5-Year rate,17.0,38.0,,
hs_completion,Gender,Male,pct,Milwaukee,Lad Lake Synergy School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Disability Status,SwoD,pct,Milwaukee,Golda Meir School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Franklin Public,Franklin High,2023-24,2024,97.8892,98.1481,5-Year rate,371.0,379.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Golda Meir School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Audubon Technology and Communication High,2023-24,2024,86.1386,88.2353,5-Year rate,87.0,101.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,ASSATA High,2023-24,2024,26.3158,47.8261,5-Year rate,15.0,57.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,2024,41.1765,51.7241,5-Year rate,14.0,34.0,,
hs_completion,Migrant Status,Not Migrant,pct,Franklin Public,Milwaukee County Community Reintegration Center,2023-24,2024,13.3333,51.6129,5-Year rate,2.0,15.0,,
hs_completion,Migrant Status,Not Migrant,pct,Greenfield,Greenfield High,2023-24,2024,91.7647,94.8819,5-Year rate,234.0,255.0,,
hs_completion,Gender,Male,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,2024,85.7143,92.5926,5-Year rate,24.0,28.0,,
hs_completion,Gender,Male,pct,Milwaukee,Marshall High,2023-24,2024,49.5413,59.434,5-Year rate,54.0,109.0,,
hs_completion,Gender,Female,pct,Milwaukee,Marshall High,2023-24,2024,63.9344,67.7686,5-Year rate,78.0,122.0,,
hs_completion,All Students,All Students,pct,Cudahy,Cudahy High,2023-24,2024,86.7816,90.5325,5-Year rate,151.0,174.0,,
hs_completion,Gender,Female,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,2024,90.0,95.0,5-Year rate,18.0,20.0,,
hs_completion,Race/Ethnicity,White,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,2024,91.411,92.5926,5-Year rate,149.0,163.0,,
hs_completion,Race/Ethnicity,Two or More,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,2024,93.75,93.75,5-Year rate,15.0,16.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,2024,85.9155,85.9155,5-Year rate,61.0,71.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,King International,2023-24,2024,96.7532,97.7049,5-Year rate,298.0,308.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,King International,2023-24,2024,62.5,74.1935,5-Year rate,20.0,32.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2023-24,2024,87.037,92.4528,5-Year rate,141.0,162.0,,
hs_completion,Gender,Male,pct,Milwaukee,Milwaukee County Youth Education Center,2023-24,2024,6.25,15.3846,5-Year rate,1.0,16.0,,
hs_completion,Gender,Male,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,2024,57.6923,69.8925,5-Year rate,60.0,104.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,2024,87.6404,97.6744,5-Year rate,78.0,89.0,,
hs_completion,All Students,All Students,pct,Wauwatosa,East High,2023-24,2024,91.6667,94.0928,5-Year rate,220.0,240.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Bradley Technology High,2023-24,2024,74.2739,80.7692,5-Year rate,179.0,241.0,,
hs_completion,Gender,Female,pct,Milwaukee,James Madison Academic Campus,2023-24,2024,70.7071,74.5283,5-Year rate,70.0,99.0,,
hs_completion,Gender,Male,pct,Milwaukee,James Madison Academic Campus,2023-24,2024,65.7658,71.8182,5-Year rate,73.0,111.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Asian,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Bay View High,2023-24,2024,60.6061,70.3297,5-Year rate,120.0,198.0,,
hs_completion,Race/Ethnicity,Black,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,2024,83.3333,86.6667,5-Year rate,25.0,30.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Banner Preparatory School of Milwaukee,2023-24,2024,56.25,64.2857,5-Year rate,9.0,16.0,,
hs_completion,Gender,Female,pct,Milwaukee,King International,2023-24,2024,92.3077,95.0,5-Year rate,168.0,182.0,,
hs_completion,Gender,Male,pct,Milwaukee,King International,2023-24,2024,94.9367,96.1538,5-Year rate,150.0,158.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,2024,81.9444,86.9565,5-Year rate,59.0,72.0,,
hs_completion,Gender,Female,pct,Milwaukee,Golda Meir School,2023-24,2024,96.2963,97.5,5-Year rate,78.0,81.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Marshall High,2023-24,2024,57.1429,63.8767,5-Year rate,132.0,231.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,James Madison Academic Campus,2023-24,2024,50.0,63.4615,5-Year rate,25.0,50.0,,
hs_completion,Gender,Male,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2023-24,2024,14.2857,35.0,5-Year rate,3.0,21.0,,
hs_completion,Gender,Female,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2023-24,2024,20.0,21.4286,5-Year rate,3.0,15.0,,
hs_completion,Gender,Female,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,100.0,100.0,5-Year rate,103.0,103.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Vincent Accelerated Academy,2023-24,2024,74.6269,81.6901,5-Year rate,50.0,67.0,,
hs_completion,Gender,Female,pct,Milwaukee,Alliance School of Milwaukee,2023-24,2024,50.0,63.6364,5-Year rate,11.0,22.0,,
hs_completion,Gender,Male,pct,Milwaukee,Alliance School of Milwaukee,2023-24,2024,37.5,36.8421,5-Year rate,6.0,16.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,2024,93.7107,94.9367,5-Year rate,149.0,159.0,,
hs_completion,Gender,Male,pct,Milwaukee,ASSATA High,2023-24,2024,16.6667,28.0,5-Year rate,5.0,30.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Transition High,2023-24,2024,60.7477,65.7534,5-Year rate,65.0,107.0,,
